unit,purpose,duration,partner,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
THS_EUR,PERS,N1-3,CH,ES	12122.31 u	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,CH,FI	: c	: u	: u	: u	: u	: 
THS_EUR,PERS,N1-3,CH,FR	42184.22 	24779.8 	24007.15 	23521.77 	24858.54 	31667.96 
THS_EUR,PERS,N1-3,CH,HR	: u	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,CH,HU	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,CH,IE	: c	: u	: u	: u	: 	: u
THS_EUR,PERS,N1-3,CH,IT	: u	: 	: u	: u	18954.37 u	: u
THS_EUR,PERS,N1-3,CH,LT	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,CH,LU	: 	1147.24 u	2599.45 	2116.32 u	1510.06 u	1743.14 
THS_EUR,PERS,N1-3,CH,LV	: 	: 	: 	: u	: 	: 
THS_EUR,PERS,N1-3,CH,MT	: c	: u	: 	: 	: u	: u
THS_EUR,PERS,N1-3,CH,NL	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,CH,NO	: u	: 	: u	: u	: u	: 
THS_EUR,PERS,N1-3,CH,PL	3756.55 u	: u	: u	: u	: 	: 
THS_EUR,PERS,N1-3,CH,PT	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,CH,RO	: 	: 	: u	: 	: 	: 
THS_EUR,PERS,N1-3,CH,SE	: 	: u	: u	: u	: 	: 
THS_EUR,PERS,N1-3,CH,SI	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,CH,SK	: c	: u	: 	: 	: 	: u
THS_EUR,PERS,N1-3,CH,UK	: 	: 	: 	: 	19527.15 	: u
THS_EUR,PERS,N1-3,CN,DE	: 	: u	: u	: 	: 	: 
THS_EUR,PERS,N1-3,CN,DK	: 	: 	: u	: 	: 	: 
THS_EUR,PERS,N1-3,CN,IE	: c	: 	: 	: 	: 	: 
THS_EUR,PERS,N1-3,CN,NL	: 	: 	: 	: u	: 	: 
THS_EUR,PERS,N1-3,CN,NO	: 	: 	: 	: u	: u	: 
THS_EUR,PERS,N1-3,CN,UK	: 	: 	: 	: 	: u	: u
THS_EUR,PERS,N1-3,CY,CY	16516.59 	15104.96 	22551.91 	20978.69 	18545.16 	25051.63 
THS_EUR,PERS,N1-3,CY,DE	: 	: 	: 	: u	: 	: 
THS_EUR,PERS,N1-3,CY,EL	: 	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,CY,ES	: 	: 	: u	: 	: 	: 
THS_EUR,PERS,N1-3,CY,FR	: 	: 	: 	: u	: 	: 
THS_EUR,PERS,N1-3,CY,HU	: 	: 	: 	: 	: 	: u
THS_EUR,PERS,N1-3,CY,IE	: 	: 	: u	: 	: 	: 
THS_EUR,PERS,N1-3,CY,LT	: c	: u	: u	: 	: u	: 
THS_EUR,PERS,N1-3,CY,MT	: c	: u	: 	: 	: u	: u
THS_EUR,PERS,N1-3,CY,PL	: c	: 	: u	: u	: 	: 
THS_EUR,PERS,N1-3,CY,SE	: 	: u	: u	: u	: 	: 
THS_EUR,PERS,N1-3,CY,UK	: 	: 	: 	: 	: u	: u
THS_EUR,PERS,N1-3,CZ,AT	17367.5 	17495.56 	10981.75 	13743.68 	15041.35 	13846.19 
THS_EUR,PERS,N1-3,CZ,BE	: u	2610.81 	: u	: u	: u	: u
THS_EUR,PERS,N1-3,CZ,BG	: 	: 	: u	: u	: 	: 
THS_EUR,PERS,N1-3,CZ,CH	: 	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,CZ,CY	: 	: u	: u	: u	: u	: 
THS_EUR,PERS,N1-3,CZ,CZ	179677.19 	155293.56 	142401.54 	165554.98 	154325.15 	160636.92 
THS_EUR,PERS,N1-3,CZ,DE	59537.87 u	101128.98 u	66796.93 u	78647.74 u	: u	28262.93 u
THS_EUR,PERS,N1-3,CZ,DK	: 	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,CZ,EE	: c	: 	: u	: u	: 	: 
THS_EUR,PERS,N1-3,CZ,EL	: 	: u	: 	: u	: u	: 
THS_EUR,PERS,N1-3,CZ,ES	: c	: u	: u	: u	: u	5657.78 u
THS_EUR,PERS,N1-3,CZ,FI	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,CZ,FR	14844.81 u	: u	16081.34 u	: u	: u	16245.36 u
THS_EUR,PERS,N1-3,CZ,HR	: u	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,CZ,HU	5978.46 	6348.25 	4830.44 	5653.28 	63.99 	6.33 
THS_EUR,PERS,N1-3,CZ,IE	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,CZ,IT	: u	: u	: u	: 	: u	: u
THS_EUR,PERS,N1-3,CZ,LT	: c	: u	: u	347.82 u	: u	: u
THS_EUR,PERS,N1-3,CZ,LU	: 	: u	: u	: u	: 	: u
THS_EUR,PERS,N1-3,CZ,LV	: 	: 	: u	: 	: 	: u
THS_EUR,PERS,N1-3,CZ,MT	: c	: 	: c	: 	: u	: u
THS_EUR,PERS,N1-3,CZ,NL	7377.4 u	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,CZ,NO	: u	: 	: u	: u	: u	: 
THS_EUR,PERS,N1-3,CZ,PL	26722.75 	15393.42 	29239.01 	9104.34 b	25066.42 u	25608.03 
THS_EUR,PERS,N1-3,CZ,PT	: c	: u	: u	: u	: 	: 
THS_EUR,PERS,N1-3,CZ,RO	: c	: u	: u	: 	: u	: 
THS_EUR,PERS,N1-3,CZ,SE	: 	: u	: u	: u	: 	: 
THS_EUR,PERS,N1-3,CZ,SI	: c	1651.54 u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,CZ,SK	19479.83 	12354.76 u	6213.63 u	6134.3 u	4691.93 bu	11795.77 u
THS_EUR,PERS,N1-3,CZ,UK	: 	: 	: 	: 	17872.75 	: u
THS_EUR,PERS,N1-3,DE,AT	101375.95 	106852.4 	107220.91 	106365.07 	105971.99 	100643.86 
THS_EUR,PERS,N1-3,DE,BE	27764.79 b	37489.12 	36850.11 	16061.82 	19196.65 	31521.93 
THS_EUR,PERS,N1-3,DE,BG	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,DE,CH	: 	117869.9 	119243.46 	93792.13 	123128.98 	83242.61 
THS_EUR,PERS,N1-3,DE,CY	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,DE,CZ	4780.57 u	6392.09 	5768.16 u	4165.03 u	5453.42 u	4657.22 u
THS_EUR,PERS,N1-3,DE,DE	4475441.53 	4679568.74 	4862199.55 	4702603.45 	5324163.83 	5221603.08 
THS_EUR,PERS,N1-3,DE,DK	: 	101480.52 	114310.38 	105965.76 b	85491.29 b	55885.51 
THS_EUR,PERS,N1-3,DE,EE	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,DE,EL	: 	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,DE,ES	33394.9 	35692.34 	27198.85 b	14048.6 	14665.18 	7982.28 
THS_EUR,PERS,N1-3,DE,FI	30828.39 u	20276.88 u	33186.99 u	21111.39 u	29335.75 u	16392.41 u
THS_EUR,PERS,N1-3,DE,FR	79413.08 	52139.8 	54236.17 	61122.8 	54032.7 	86980.53 
THS_EUR,PERS,N1-3,DE,HR	5044.73 u	6027.52 u	4809.57 u	6321.44 u	11256.11 u	8030.23 u
THS_EUR,PERS,N1-3,DE,HU	21261.74 	18166.22 	12022.48 	8369.48 	554.94 	840.04 
THS_EUR,PERS,N1-3,DE,IE	13602.84 	12350.3 	7729.72 u	8007.07 u	7955.53 u	5661.8 u
THS_EUR,PERS,N1-3,DE,IT	: u	: u	: u	: u	27437.28 u	27581.41 u
THS_EUR,PERS,N1-3,DE,LT	1862.58 	1275.88 	1346.33 	920.85 	1368.4 	1001.42 
THS_EUR,PERS,N1-3,DE,LU	: 	13535.01 	15252.44 	17842.65 	11622.28 	9366.62 
THS_EUR,PERS,N1-3,DE,LV	: 	: c	: u	: u	: u	: u
THS_EUR,PERS,N1-3,DE,MT	: c	: u	: c	: u	: u	482.67 u
THS_EUR,PERS,N1-3,DE,NL	170653.32 	59425.34 	52223.53 	44690.94 	55153.93 	59976.53 
THS_EUR,PERS,N1-3,DE,NO	44446.55 u	: 	40199.66 	75405.1 	43058.3 	: 
THS_EUR,PERS,N1-3,DE,PL	41302.25 	36750.89 	39211.49 	31285.82 b	30334.13 u	63691.02 
THS_EUR,PERS,N1-3,DE,PT	: c	: u	: u	: u	: 	: u
THS_EUR,PERS,N1-3,DE,RO	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,DE,SE	: 	43792.81 	86845.46 	70344.8 	: 	: 
THS_EUR,PERS,N1-3,DE,SI	2740.71 u	1767.72 u	3005.81 u	2245.87 u	1531.85 u	2030 u
THS_EUR,PERS,N1-3,DE,SK	: c	: u	: u	: 	: u	: u
THS_EUR,PERS,N1-3,DE,UK	: 	: 	: 	: 	63835.51 	: u
THS_EUR,PERS,N1-3,DK,AT	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,DK,BE	: u	1402.26 	: u	: u	: u	: u
THS_EUR,PERS,N1-3,DK,CH	: 	: u	: u	: u	: 	: u
THS_EUR,PERS,N1-3,DK,CZ	: 	: 	: 	: 	: u	: 
THS_EUR,PERS,N1-3,DK,DE	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,DK,DK	: 	1144817.06 	1090399.88 	1442441.03 b	1151424.23 b	559160.88 
THS_EUR,PERS,N1-3,DK,EE	: c	: u	: u	: 	: u	: 
THS_EUR,PERS,N1-3,DK,ES	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,DK,FI	: c	: u	: u	: u	: u	13473.71 u
THS_EUR,PERS,N1-3,DK,FR	: u	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,DK,HR	: 	: u	: u	: 	: 	: 
THS_EUR,PERS,N1-3,DK,HU	: 	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,DK,IE	: c	: u	: u	: u	: 	: u
THS_EUR,PERS,N1-3,DK,IT	: 	: u	: u	: 	: u	: u
THS_EUR,PERS,N1-3,DK,LT	208.15 u	368.53 u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,DK,LU	: 	: u	: u	1102.86 u	: u	: u
THS_EUR,PERS,N1-3,DK,LV	: 	: c	: u	: u	: u	: u
THS_EUR,PERS,N1-3,DK,MT	: 	: u	: c	: 	: u	: u
THS_EUR,PERS,N1-3,DK,NL	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,DK,NO	75737.84 	: 	82602.26 	104045.59 	68704.35 	: 
THS_EUR,PERS,N1-3,DK,PL	2308.4 u	1404.05 u	1549.59 u	1791.54 bu	: u	: u
THS_EUR,PERS,N1-3,DK,PT	: 	: u	: 	: u	: u	: 
THS_EUR,PERS,N1-3,DK,RO	: 	: 	: 	: 	: u	: 
THS_EUR,PERS,N1-3,DK,SE	: 	30618.03 	52766.88 	58147.85 	: 	: 
THS_EUR,PERS,N1-3,DK,SI	: 	: 	: 	: u	: 	: u
THS_EUR,PERS,N1-3,DK,UK	: 	: 	: 	: 	9061.14 	: u
THS_EUR,PERS,N1-3,DOM,AT	357272.27 	354084.63 	359483.52 	366604.09 	344456.22 	274649.36 
THS_EUR,PERS,N1-3,DOM,BE	48694.32 b	35132.54 	41698.91 	35552.47 	40153.38 	39842.79 
THS_EUR,PERS,N1-3,DOM,BG	45059.9 	31148.87 	30343.6 	55359.02 	46571.05 	43801.03 
THS_EUR,PERS,N1-3,DOM,CH	: 	118944.89 	120249.82 	132256.62 	141567.77 	123727.08 
THS_EUR,PERS,N1-3,DOM,CY	16516.59 	15104.96 	22551.91 	20978.69 	18545.16 	25051.63 
THS_EUR,PERS,N1-3,DOM,CZ	179677.19 	155293.56 	142401.54 	165554.98 	154325.15 	160636.92 
THS_EUR,PERS,N1-3,DOM,DE	4475441.53 	4679568.74 	4862199.55 	4702603.45 	5324163.83 	5221603.08 
THS_EUR,PERS,N1-3,DOM,DK	: 	1144817.06 	1090399.88 	1442441.03 b	1151424.23 b	559160.88 
THS_EUR,PERS,N1-3,DOM,EE	51301.77 	51540 	52775.3 	43109.65 	30034.29 	27557.45 
THS_EUR,PERS,N1-3,DOM,EL	: 	57618.09 	61263.97 	68462.06 	57060.37 	97398.39 
THS_EUR,PERS,N1-3,DOM,ES	2599161.52 	2379226.22 	2499062.45 b	1664788.38 	1657179.24 	1516959.82 
THS_EUR,PERS,N1-3,DOM,FI	848154.72 	810716.06 	882030.35 	889240.97 	961134.06 	1022274.5 
THS_EUR,PERS,N1-3,DOM,FR	4356984.73 	3446956.26 	3644821.51 	4091257.44 	4049704.81 	4153772.83 
THS_EUR,PERS,N1-3,DOM,HR	48611.29 	45633.67 	60085.01 	81998.91 	94948.94 	101937.3 
THS_EUR,PERS,N1-3,DOM,HU	116013.78 	105625.13 	106521.5 	109174.38 	99823.45 	118323.16 
THS_EUR,PERS,N1-3,DOM,IE	151431.47 	151875.05 	148963.18 	139753.28 	136253.44 	138798.03 
THS_EUR,PERS,N1-3,DOM,IT	1277557.98 	1225942.19 	948775.34 	931533.65 b	861375.59 	1156710.44 
THS_EUR,PERS,N1-3,DOM,LT	27929.28 	29269.11 	29471.22 	21948.86 	17490.77 	18025.1 
THS_EUR,PERS,N1-3,DOM,LU	: 	1078.83 u	1330.43 u	2728.27 	2993.02 	1192.86 
THS_EUR,PERS,N1-3,DOM,LV	: 	33681.03 	34848.9 	34867.21 	39572.14 	39809.41 
THS_EUR,PERS,N1-3,DOM,MT	2270.61 	2119.35 	1664.1 	1786.78 b	1486.95 	1490.04 
THS_EUR,PERS,N1-3,DOM,NL	343502.19 	290394.7 	286338.19 	326810.68 	291471.47 	323828.45 
THS_EUR,PERS,N1-3,DOM,NO	807965.49 	: 	682815.64 	691918.29 	561067.82 	: 
THS_EUR,PERS,N1-3,DOM,PL	469856.73 	409577.97 	360063.48 	319913.33 b	760954.17 	820157.64 
THS_EUR,PERS,N1-3,DOM,PT	252813.84 	212606.88 	182693.94 	191237.98 	160014.95 	160806.31 
THS_EUR,PERS,N1-3,DOM,RO	309550.53 	271812.27 	246800.3 	235987.27 	214879.69 	119337.32 
THS_EUR,PERS,N1-3,DOM,SE	: 	572530.56 	636351.94 	517695.78 	: 	: 
THS_EUR,PERS,N1-3,DOM,SI	21489.16 	17765.45 	16095.62 	21707.21 	24816.35 	26363.45 
THS_EUR,PERS,N1-3,DOM,SK	84517.09 	70449.94 	57484.14 	74503.6 	45692.2 b	57905.4 
THS_EUR,PERS,N1-3,DOM,UK	: 	: 	: 	: 	2787460.98 	: u
THS_EUR,PERS,N1-3,EE,AT	: 	: 	: 	: 	: u	: 
THS_EUR,PERS,N1-3,EE,BE	: 	95.7 	: 	: 	: 	: u
THS_EUR,PERS,N1-3,EE,CH	: 	: 	: u	: 	: 	: 
THS_EUR,PERS,N1-3,EE,DE	: 	: u	: 	: 	: 	: 
THS_EUR,PERS,N1-3,EE,DK	: 	: 	: 	: 	: 	: u
THS_EUR,PERS,N1-3,EE,EE	51301.77 	51540 	52775.3 	43109.65 	30034.29 	27557.45 
THS_EUR,PERS,N1-3,EE,ES	: 	: u	: 	: 	: 	: 
THS_EUR,PERS,N1-3,EE,FI	119853.49 	105305.59 	113249.36 	96561.79 	110181.08 	122311.56 
THS_EUR,PERS,N1-3,EE,FR	: 	: 	: 	: 	: u	: 
THS_EUR,PERS,N1-3,EE,HU	: 	: 	: 	: 	: 	: u
THS_EUR,PERS,N1-3,EE,LT	1858.92 	1978.4 	3021.98 	1924.08 	856.39 	544.56 
THS_EUR,PERS,N1-3,EE,LU	: 	: 	: 	: u	: 	: u
THS_EUR,PERS,N1-3,EE,LV	: 	4357.8 	5830.93 	2185.62 	3655.31 	3444.16 
THS_EUR,PERS,N1-3,EE,NL	: c	: u	: u	: 	: u	: 
THS_EUR,PERS,N1-3,EE,NO	: u	: 	: u	: u	: u	: 
THS_EUR,PERS,N1-3,EE,PL	: c	: u	: 	: u	: u	: 
THS_EUR,PERS,N1-3,EE,SE	: 	11102.24 u	: u	: u	: 	: 
THS_EUR,PERS,N1-3,EE,UK	: 	: 	: 	: 	: u	: u
THS_EUR,PERS,N1-3,EFTA,AT	21420.14 	10190.16 u	17192.58 	13803.79 u	15967.76 u	10028.42 u
THS_EUR,PERS,N1-3,EFTA,BE	4534.97 bu	3361.14 	5167.51 u	4118.85 u	: u	: u
THS_EUR,PERS,N1-3,EFTA,BG	: 	: u	: 	: 	: 	: 
THS_EUR,PERS,N1-3,EFTA,CH	: 	121601.26 	120249.82 	132316.4 	141567.77 	123727.08 
THS_EUR,PERS,N1-3,EFTA,CY	: c	: u	: 	: u	: 	: u
THS_EUR,PERS,N1-3,EFTA,CZ	: 	: u	: u	: u	: 	: 
THS_EUR,PERS,N1-3,EFTA,DE	105195.78 u	94340.49 u	164076.44 	112299.01 u	95397.95 u	179063.11 
THS_EUR,PERS,N1-3,EFTA,DK	: 	21215.5 u	21165.15 	12322.71 bu	17493.78 bu	4550.83 u
THS_EUR,PERS,N1-3,EFTA,EE	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,EFTA,EL	: 	: u	: u	: u	: 	: u
THS_EUR,PERS,N1-3,EFTA,ES	18645.3 u	11599.33 u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,EFTA,FI	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,EFTA,FR	42184.22 	27557.28 	26273.01 	26627.8 	26742.12 	33643.76 
THS_EUR,PERS,N1-3,EFTA,HR	: u	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,EFTA,HU	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,EFTA,IE	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,EFTA,IT	: u	: 	: u	: u	43187.35 u	: u
THS_EUR,PERS,N1-3,EFTA,LT	629.01 u	755.72 u	706.08 	756.5 u	: u	: u
THS_EUR,PERS,N1-3,EFTA,LU	: 	1335.21 u	2599.45 	2116.32 u	1592.09 u	1784.25 
THS_EUR,PERS,N1-3,EFTA,LV	: 	: c	: u	: u	: u	: 
THS_EUR,PERS,N1-3,EFTA,MT	: c	: u	: c	: u	: u	: u
THS_EUR,PERS,N1-3,EFTA,NL	8799.91 u	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,EFTA,NO	814383.22 	: 	695304.59 	695107.55 	567758.78 	: 
THS_EUR,PERS,N1-3,EFTA,PL	6190.37 	6701.27 	4322.54 	3846.44 bu	: u	: u
THS_EUR,PERS,N1-3,EFTA,PT	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,EFTA,RO	: 	: 	: u	: 	: 	: 
THS_EUR,PERS,N1-3,EFTA,SE	: 	26056.28 	37851.16 	29902.69 	: 	: 
THS_EUR,PERS,N1-3,EFTA,SI	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,EFTA,SK	: c	: u	: 	: 	: 	: u
THS_EUR,PERS,N1-3,EFTA,UK	: 	: 	: 	: 	36517.74 	: u
THS_EUR,PERS,N1-3,EL,AT	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,EL,BE	: u	7313.13 	: u	: u	: u	: 
THS_EUR,PERS,N1-3,EL,BG	2900.8 u	1703.92 u	1896.3 u	3735.4 u	3389.51 	2077.69 u
THS_EUR,PERS,N1-3,EL,CH	: 	: u	: u	: 	: 	: u
THS_EUR,PERS,N1-3,EL,CY	27024.11 	20089.36 	15010.03 	14912.25 	13167.94 	16060.9 
THS_EUR,PERS,N1-3,EL,DE	: c	: u	: u	: u	: 	: u
THS_EUR,PERS,N1-3,EL,DK	: 	: 	: u	: 	: 	: 
THS_EUR,PERS,N1-3,EL,EL	: 	57618.09 	61263.97 	68462.06 	57060.37 	97398.39 
THS_EUR,PERS,N1-3,EL,ES	: c	: u	: 	: u	: u	: 
THS_EUR,PERS,N1-3,EL,FI	: 	: 	: u	: 	: 	: 
THS_EUR,PERS,N1-3,EL,FR	: u	: 	: u	: u	: 	: u
THS_EUR,PERS,N1-3,EL,HR	: u	: u	: u	: u	: 	: 
THS_EUR,PERS,N1-3,EL,HU	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,EL,IE	: 	: 	: 	: u	: 	: 
THS_EUR,PERS,N1-3,EL,IT	: u	: u	: u	: 	: u	: u
THS_EUR,PERS,N1-3,EL,LT	: 	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,EL,LU	: 	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,EL,LV	: 	: c	: 	: 	: 	: 
THS_EUR,PERS,N1-3,EL,MT	: c	: u	: c	: 	: u	: u
THS_EUR,PERS,N1-3,EL,NL	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,EL,NO	: u	: 	: u	: 	: 	: 
THS_EUR,PERS,N1-3,EL,PL	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,EL,RO	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,EL,SE	: 	: u	: u	: u	: 	: 
THS_EUR,PERS,N1-3,EL,SI	: 	: 	: 	: u	: u	: u
THS_EUR,PERS,N1-3,EL,UK	: 	: 	: 	: 	2355.73 u	: u
THS_EUR,PERS,N1-3,ES,AT	17966.68 u	18036.88 u	17246.12 u	23641.41 u	11381.82 u	19336.14 u
THS_EUR,PERS,N1-3,ES,BE	28805.1 b	29376.62 	12965.73 	19680.83 	15722.24 	12711.83 u
THS_EUR,PERS,N1-3,ES,BG	: c	: u	: 	: u	: u	: 
THS_EUR,PERS,N1-3,ES,CH	: 	: u	: u	24764.41 u	: u	: u
THS_EUR,PERS,N1-3,ES,CY	: c	: u	: 	: 	: 	: u
THS_EUR,PERS,N1-3,ES,CZ	: 	: 	: 	: 	: 	: u
THS_EUR,PERS,N1-3,ES,DE	: c	149270.73 u	196546.84 u	90759.25 u	136910.4 u	: u
THS_EUR,PERS,N1-3,ES,DK	: 	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,ES,EE	: c	: u	: 	: u	: u	: 
THS_EUR,PERS,N1-3,ES,EL	: 	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,ES,ES	2599161.52 	2379226.22 	2499062.45 b	1664788.38 	1657179.24 	1516959.82 
THS_EUR,PERS,N1-3,ES,FI	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,ES,FR	161595.75 	83676.27 	112092.42 	100645.94 	98093.49 	109758.69 
THS_EUR,PERS,N1-3,ES,HR	: u	: 	: u	: u	: 	: u
THS_EUR,PERS,N1-3,ES,HU	2327.03 	981 u	: u	: u	340.82 u	362.66 u
THS_EUR,PERS,N1-3,ES,IE	21162.61 	13647.22 	13071.33 	15004.68 	16021.88 	11501.68 
THS_EUR,PERS,N1-3,ES,IT	: u	: u	: u	: u	29356.16 u	56570.3 u
THS_EUR,PERS,N1-3,ES,LT	: c	614.89 u	1089.56 	: u	: u	: u
THS_EUR,PERS,N1-3,ES,LU	: 	1869.03 u	2734.97 u	1986.97 u	1340.81 u	2637.49 u
THS_EUR,PERS,N1-3,ES,LV	: 	: c	: u	: 	: u	: u
THS_EUR,PERS,N1-3,ES,MT	: c	: u	: c	: u	280.73 u	222.78 u
THS_EUR,PERS,N1-3,ES,NL	40398.67 	21958.66 	20770.25 u	21960.94 	20571.23 u	20264.59 u
THS_EUR,PERS,N1-3,ES,NO	49862.74 u	: 	: u	: u	: u	: 
THS_EUR,PERS,N1-3,ES,PL	3128.16 u	3028.68 u	5397.41 	2277.25 bu	: u	: u
THS_EUR,PERS,N1-3,ES,PT	13639.9 	14204.04 	8026.93 	8097.26 	7083.27 	9656.48 
THS_EUR,PERS,N1-3,ES,RO	: c	: u	: u	: u	: u	: 
THS_EUR,PERS,N1-3,ES,SE	: 	23200.18 u	33183.97 u	24344.75 u	: 	: 
THS_EUR,PERS,N1-3,ES,SI	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N1-3,ES,SK	: c	: 	: u	: 	: 	: 
THS_EUR,PERS,N1-3,ES,UK	: 	: 	: 	: 	157040.52 	: u
THS_EUR,PERS,N1-3,EU27,AT	: 	: 	: 	: 	: 	547434.63 
THS_EUR,PERS,N1-3,EU27,BE	: 	: 	: 	: 	: 	207423.03 
THS_EUR,PERS,N1-3,EU27,BG	: 	: 	: 	: 	: 	48491.22 
THS_EUR,PERS,N1-3,EU27,CH	: 	: 	: 	: 	: 	284618.66 
THS_EUR,PERS,N1-3,EU27,CY	: 	: 	: 	: 	: 	56007.71 
THS_EUR,PERS,N1-3,EU27,CZ	: 	: 	: 	: 	: 	203645.65 
THS_EUR,PERS,N1-3,EU27,DE	: 	: 	: 	: 	: 	6534447.27 
THS_EUR,PERS,N1-3,EU27,DK	: 	: 	: 	: 	: 	688988.6 
THS_EUR,PERS,N1-3,EU27,EE	: 	: 	: 	: 	: 	44017.75 
THS_EUR,PERS,N1-3,EU27,EL	: 	: 	: 	: 	: 	102520.32 
THS_EUR,PERS,N1-3,EU27,ES	: 	: 	: 	: 	: 	1659287.18 
THS_EUR,PERS,N1-3,EU27,FI	: 	: 	: 	: 	: 	1351909.34 
THS_EUR,PERS,N1-3,EU27,FR	: 	: 	: 	: 	: 	4703943.14 
THS_EUR,PERS,N1-3,EU27,HR	: 	: 	: 	: 	: 	46978.15 
THS_EUR,PERS,N1-3,EU27,HU	: 	: 	: 	: 	: 	124200.58 
THS_EUR,PERS,N1-3,EU27,IE	: 	: 	: 	: 	: 	302894.95 
THS_EUR,PERS,N1-3,EU27,IT	: 	: 	: 	: 	: 	1544741.44 
THS_EUR,PERS,N1-3,EU27,LT	: 	: 	: 	: 	: 	30877.01 
THS_EUR,PERS,N1-3,EU27,LU	: 	: 	: 	: 	: 	44726.33 
THS_EUR,PERS,N1-3,EU27,LV	: 	: 	: 	: 	: 	66755.95 
THS_EUR,PERS,N1-3,EU27,MT	: 	: 	: 	: 	: 	8717.33 
THS_EUR,PERS,N1-3,EU27,NL	: 	: 	: 	: 	: 	543994.14 
THS_EUR,PERS,N1-3,EU27,PL	: 	: 	: 	: 	: 	1052853.03 
THS_EUR,PERS,N1-3,EU27,PT	: 	: 	: 	: 	: 	178774.68 
THS_EUR,PERS,N1-3,EU27,RO	: 	: 	: 	: 	: 	126867.13 
THS_EUR,PERS,N1-3,EU27,SI	: 	: 	: 	: 	: 	43110.43 
THS_EUR,PERS,N1-3,EU27,SK	: 	: 	: 	: 	: 	82381.87 
THS_EUR,PERS,N1-3,EU27,UK	: 	: 	: 	: 	: 	: u
THS_EUR,PERS,N1-3,EU28,AT	720823.55 	704445.89 	677955.52 	740329.06 	670235.17 	: 
THS_EUR,PERS,N1-3,EU28,BE	305357.07 b	302411.16 	233526.61 	228663.64 	228057.03 	: 
THS_EUR,PERS,N1-3,EU28,BG	54271.49 	40670.89 	37926.13 	62276.94 	54936.83 	: 
THS_EUR,PERS,N1-3,EU28,CH	: 	418657.79 	472534.49 	333121.53 	442535.77 	: 
THS_EUR,PERS,N1-3,EU28,CY	58099.15 	44805.72 	47451.16 	47277.44 	50621.83 	: 
THS_EUR,PERS,N1-3,EU28,CZ	228127.07 	205714.58 	186168.62 	215400.73 	202727.79 	: 
THS_EUR,PERS,N1-3,EU28,DE	5952376.63 	6208419.42 	6327763.48 	6062569 	6969135.17 	: 
THS_EUR,PERS,N1-3,EU28,DK	: 	1411952.29 	1366370.54 	1693599.46 b	1379423.41 b	: 
