unit,purpose,duration,partner,wstatus,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
THS_NAC,PERS,N1-3,WORLD,INAC_OTH,RO	550130.3 	467025.35 	438071.87 	383937.64 	381252.83 	332293.45 
THS_NAC,PERS,N1-3,WORLD,INAC_OTH,SI	: 	47691.79 	47698.11 	35018.5 	37427.41 	34514.58 
THS_NAC,PERS,N1-3,WORLD,UNE,AT	37343.8 	24379.47 	36397.15 	23811.57 u	34450.57 u	19729.11 u
THS_NAC,PERS,N1-3,WORLD,UNE,EE	7706.45 u	6520.67 	4868.94 	7821.36 	6924.49 	4222.14 u
THS_NAC,PERS,N1-3,WORLD,UNE,ES	986527.33 	958393.21 	1045202.62 b	541251.63 	628139.06 	608651.59 
THS_NAC,PERS,N1-3,WORLD,UNE,EU28	: 	: 	: 	: 	: 	1827678.23 e
THS_NAC,PERS,N1-3,WORLD,UNE,FI	168900.09 	170625.04 	161053.32 	159604.67 	131887.2 	116923.74 
THS_NAC,PERS,N1-3,WORLD,UNE,HR	249847.05 	: 	319950.83 	381143.44 	: 	: 
THS_NAC,PERS,N1-3,WORLD,UNE,HU	1207126.46 	2444834.27 	2214991.67 	: 	: 	: 
THS_NAC,PERS,N1-3,WORLD,UNE,LU	: 	: 	: 	: 	: 	7256.11 
THS_NAC,PERS,N1-3,WORLD,UNE,LV	: 	8048.84 	7631.47 	9469.13 	8191.79 	6819.88 
THS_NAC,PERS,N1-3,WORLD,UNE,MT	: 	: u	: c	: 	: 	: 
THS_NAC,PERS,N1-3,WORLD,UNE,NL	84205 	136949.32 	115502.63 	128724.31 	100924.09 	108383.32 
THS_NAC,PERS,N1-3,WORLD,UNE,PL	: 	: 	: 	: 	: 	: u
THS_NAC,PERS,N1-3,WORLD,UNE,PT	12309.23 	40510.18 	38439.22 	: 	22995.21 	28343.4 
THS_NAC,PERS,N1-3,WORLD,UNE,RO	39461.72 	31756.4 	35157.19 	39673.81 	46110.28 	36976.91 
THS_NAC,PERS,N1-3,WORLD,UNE,SI	: 	13093.25 	9278.47 	12083.46 	16871.28 	16133.3 
THS_NAC,PERS,N1-3,WORLD,UNK,BE	1300085.3 b	1323957.22 	1118398.22 	1006346.95 	1048592.5 	841868.52 
THS_NAC,PERS,N1-3,WORLD,UNK,BG	411164.16 	283285.87 	257189.72 	384197.93 	319262.72 	282194.85 
THS_NAC,PERS,N1-3,WORLD,UNK,CH	: 	2727962.89 	2773163.85 	2544598.04 	3068258.45 	2181061.59 
THS_NAC,PERS,N1-3,WORLD,UNK,CY	262364.43 	209991.74 	183277.38 	181676.21 	170387.73 	132819.7 
THS_NAC,PERS,N1-3,WORLD,UNK,CZ	27245022.91 	25361417.52 	22270774.92 	21220636.49 	19441871.36 	19109256.92 
THS_NAC,PERS,N1-3,WORLD,UNK,DE	18456146.35 	18664335.95 	19098832.67 	: 	19628059.22 	18795405.62 
THS_NAC,PERS,N1-3,WORLD,UNK,DK	: 	32479941.8 	31062724.48 	34234979.21 b	31011432.4 b	15369553.02 
THS_NAC,PERS,N1-3,WORLD,UNK,EL	: 	223495.93 	239340.1 	246087.49 	189852.68 	295623.65 
THS_NAC,PERS,N1-3,WORLD,UNK,EU28	: 	: 	: 	: 	: 	270342706.33 e
THS_NAC,PERS,N1-3,WORLD,UNK,FR	15886378.06 	13162076.35 	13355396.71 	14640858.74 	14012985.77 	14182238.53 
THS_NAC,PERS,N1-3,WORLD,UNK,HR	: 	1932540.1 	: 	: 	3873735.97 	3159106.86 
THS_NAC,PERS,N1-3,WORLD,UNK,HU	140227958 	123323368.9 	88802402 	219318990.51 	180252356.52 	178186356.7 
THS_NAC,PERS,N1-3,WORLD,UNK,IE	1802841.09 	1504211.35 	1515294.84 	1313876.88 	1211614.64 	1212260.72 
THS_NAC,PERS,N1-3,WORLD,UNK,IT	4996462.43 	4952827.93 	4091731.86 	3355843.13 b	3593741.54 	4733364.27 
THS_NAC,PERS,N1-3,WORLD,UNK,LT	184236.57 	176677.42 	172869.57 	157179.41 	477273.76 	485188.14 
THS_NAC,PERS,N1-3,WORLD,UNK,LU	: 	161744.23 	209375.21 	213323.03 	160358.07 	: 
THS_NAC,PERS,N1-3,WORLD,UNK,MT	92669.62 	: 	: 	57360.07 b	51907.03 	49118.51 
THS_NAC,PERS,N1-3,WORLD,UNK,NL	: 	: 	: 	: 	: 	19929.13 
THS_NAC,PERS,N1-3,WORLD,UNK,NO	34493004.9 	: 	30043105.83 	30939940.72 	23198763.25 	: 
THS_NAC,PERS,N1-3,WORLD,UNK,PL	10526248.2 	8770684.75 	7534061.41 	6231883.03 b	12571076.01 	13637690.18 
THS_NAC,PERS,N1-3,WORLD,UNK,PT	534923.9 	: 	: 	591829.56 	81248.12 	: 
THS_NAC,PERS,N1-3,WORLD,UNK,SE	: 	33069267.66 	34831553.49 	25753800.9 	: 	: 
THS_NAC,PERS,N1-3,WORLD,UNK,SI	260220.86 	: 	: 	: 	: 	: 
THS_NAC,PERS,N1-3,WORLD,UNK,SK	705331.54 	527893.87 	404997.88 	387925.9 	284638.38 b	327483.58 
THS_NAC,PERS,N1-3,WORLD,UNK,UK	: 	: 	: 	: 	11000543.08 	10425027.87 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,AT	3644271.23 	3725385.65 	3341752.69 	3139388.64 	3365054.51 	3149603.65 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,BE	584687.83 b	651013.87 	611279.64 	476581.56 	598390.4 	581231.9 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,BG	1001680.38 	661339.5 	576392.44 	722870.6 	683635.78 	608456.8 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,CH	: 	2369400.33 	2068201.92 	2473239.69 	2691330.2 	2236512.37 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,CY	188237.95 	164285.24 	147184.17 	187091.44 	168453.23 	94546.61 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,CZ	51941722.24 	46843527.46 	41205765.31 	36219597.85 	36465754.15 	36447949.34 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,DE	31639572.17 	31569219.57 	31563788.34 	: 	31916050.04 	31066614.08 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,DK	: 	35497361.68 	34255665.65 	39748197.92 b	32552356.46 b	18984162.97 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,EE	227556.26 	200110.4 	183366.53 	138046.06 	95123.98 	95531.7 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,EL	: 	1283430.04 	1260101.68 	1344864.02 	1193212.2 	1140745.29 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,ES	23014827.23 	21438607.27 	19542160.2 b	15945886.17 	16399996.07 	15684966.74 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,EU28	: 	: 	: 	: 	: 	466612453.98 e
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,FI	4416956.03 	4363048.35 	4438404.1 	4339074.21 	4676627.41 	4785166.66 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,FR	46862313.5 	42267518.26 	42278398.51 	46429080.88 	45068056.69 	44696193.39 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,HR	3497367.21 	3120261.35 	4032962.83 	4214570.02 	5957353.63 	5286529.87 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,HU	282885497.24 	257695831.23 	256961898.77 	254074859.63 	222228028.76 	229252564.53 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,IE	1404744.81 	1361799.66 	1275340.41 	1140573.01 	1092082.02 	1082702.28 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,IT	13411520.29 	12649873.13 	10407550.06 	9223953.74 b	11436726.2 	13721834.71 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,LT	155945.33 	144353.77 	135551.69 	116816.73 	370471.82 	353113.56 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,LU	: 	9829.73 u	9617.01 	11061.67 	9795.48 	6025.88 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,LV	: 	106223.8 	113327.63 	116636.57 	117172.73 	85524.31 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,MT	41961.18 	38416.6 	29266.5 	29286.84 b	22700.35 	25451.72 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,NL	3182838.22 	3123470.98 	2906351.56 	2741517.21 	2560663.48 	2682280.16 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,NO	39981155.35 	: 	33729018.07 	32792205.84 	27389596.87 	: 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,PL	23771805.72 	21547304.25 	18181724.27 	16009432.99 b	28540834.82 	31336903.65 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,PT	1640186.3 	1376769.31 	1460739.91 	1255851.15 	1010603.63 	999780.2 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,RO	8314838.92 	7529767.39 	6606792.28 	6315762.14 	6344796.94 	5995329.6 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,SE	: 	33079568.66 	32385047.15 	24686640.91 	: 	: 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,SI	179421.81 	172014.43 	151270.8 	171397.62 	176174.84 	177765.53 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,SK	877095.38 	741740.96 	623850.47 	579101.19 	470415.07 b	709593.59 
THS_NAC,PERS,N_GE1,DOM,ACT_INAC,UK	: 	: 	: 	: 	15433439.14 	15649720.31 
THS_NAC,PERS,N_GE1,DOM,EDUC,AT	238901.36 	301356.92 	224400.16 	229503.1 	289107.48 	224387.85 
THS_NAC,PERS,N_GE1,DOM,EDUC,EE	21814.05 	14895.82 	11730.51 	16213.33 	7710.88 	6242.32 
THS_NAC,PERS,N_GE1,DOM,EDUC,ES	2230225.51 	2049227.23 	1692907.35 b	1999330.12 	2167200.18 	2098482.34 
THS_NAC,PERS,N_GE1,DOM,EDUC,EU28	: 	: 	: 	: 	: 	8164192.2 e
THS_NAC,PERS,N_GE1,DOM,EDUC,FI	511696.31 	531685.56 	503745.12 	556351.36 	520247.7 	651388.9 
THS_NAC,PERS,N_GE1,DOM,EDUC,HR	505681.35 	: 	485947.47 	827161.54 	: 	: 
THS_NAC,PERS,N_GE1,DOM,EDUC,HU	21721005.45 	21683994.44 	18088137.25 	: 	: 	: 
THS_NAC,PERS,N_GE1,DOM,EDUC,LU	: 	: 	: 	: 	: 	1130.9 u
THS_NAC,PERS,N_GE1,DOM,EDUC,LV	: 	9540.87 	9359.67 	7628.44 	15351.49 	7299.76 
THS_NAC,PERS,N_GE1,DOM,EDUC,MT	: 	3931.06 	3156.33 	: 	: 	: 
THS_NAC,PERS,N_GE1,DOM,EDUC,NL	246617.47 	252010.12 	164041.34 	154341.95 	221570.39 	195121.96 
THS_NAC,PERS,N_GE1,DOM,EDUC,PL	: 	: 	: 	: 	: 	: u
THS_NAC,PERS,N_GE1,DOM,EDUC,PT	24660.42 	113925 	120602.09 	: 	74089.2 	83525.91 
THS_NAC,PERS,N_GE1,DOM,EDUC,RO	966031.27 	817136 	758257.42 	816856.72 	833795.56 	898333.87 
THS_NAC,PERS,N_GE1,DOM,EDUC,SI	: 	14361.82 	11423.63 	20897.13 	20880.94 	17894.45 
THS_NAC,PERS,N_GE1,DOM,EMP,AT	2394332.81 	2401016.38 	2149607.1 	2013080.53 	2036357.63 	1992766.45 
THS_NAC,PERS,N_GE1,DOM,EMP,EE	170224.5 	153023.91 	140531.36 	95537.23 	72585.88 	70015 
THS_NAC,PERS,N_GE1,DOM,EMP,ES	13458236.13 	12505072.97 	11381541.74 b	8286073.79 	8246772.81 	8259456.09 
THS_NAC,PERS,N_GE1,DOM,EMP,EU28	: 	: 	: 	: 	: 	35071506.63 e
THS_NAC,PERS,N_GE1,DOM,EMP,FI	2748926.3 	2616180.27 	2717875.66 	2616485.08 	3006013.38 	2946447.99 
THS_NAC,PERS,N_GE1,DOM,EMP,HR	2136643.3 	: 	2240437.97 	1984826.7 	: 	: 
THS_NAC,PERS,N_GE1,DOM,EMP,HU	182850486.54 	165122609.11 	165406152.52 	: 	: 	: 
THS_NAC,PERS,N_GE1,DOM,EMP,LU	: 	: 	: 	: 	: 	2621.53 
THS_NAC,PERS,N_GE1,DOM,EMP,LV	: 	69135.66 	77420.3 	80558 	73876.57 	56448.73 
THS_NAC,PERS,N_GE1,DOM,EMP,MT	: 	26240.36 	18275.22 	: 	: 	: 
THS_NAC,PERS,N_GE1,DOM,EMP,NL	1781415.16 	1684043.22 	1518862.05 	1416084.49 	1353100.59 	1432755.55 
THS_NAC,PERS,N_GE1,DOM,EMP,PL	: 	: 	: 	: 	: 	: u
THS_NAC,PERS,N_GE1,DOM,EMP,PT	198170.44 	773046.1 	800195.14 	: 	488504.56 	550612 
THS_NAC,PERS,N_GE1,DOM,EMP,RO	6360073.31 	5857329.17 	4979980.17 	4712796.58 	4713662.02 	4295526.32 
THS_NAC,PERS,N_GE1,DOM,EMP,SI	: 	86343.81 	75744.66 	86136.31 	93437.65 	95724.27 
THS_NAC,PERS,N_GE1,DOM,INAC_OTH,AT	979942.84 	977364.91 	941970.22 	868019.46 	995756.81 	902071.73 
THS_NAC,PERS,N_GE1,DOM,INAC_OTH,EE	30258.24 	25835.43 	26589.72 	21895.22 	10951.41 	12311.93 
THS_NAC,PERS,N_GE1,DOM,INAC_OTH,ES	5402067.53 	4989387.4 	4462003.41 b	4608896.35 	4795669.28 	4182693.51 
THS_NAC,PERS,N_GE1,DOM,INAC_OTH,EU28	: 	: 	: 	: 	: 	14966562.4 e
THS_NAC,PERS,N_GE1,DOM,INAC_OTH,FI	972594.01 	1028091.9 	1004954.54 	977696.44 	973346.92 	1039376.38 
THS_NAC,PERS,N_GE1,DOM,INAC_OTH,HR	534155.13 	: 	790947.05 	859864.7 	: 	: 
THS_NAC,PERS,N_GE1,DOM,INAC_OTH,HU	76364777.41 	67182894.53 	69262267.58 	: 	: 	: 
THS_NAC,PERS,N_GE1,DOM,INAC_OTH,LU	: 	: 	: 	: 	: 	1766.17 u
THS_NAC,PERS,N_GE1,DOM,INAC_OTH,LV	: 	21421.71 	18022.93 	20895.43 	19698.68 	16292.09 
THS_NAC,PERS,N_GE1,DOM,INAC_OTH,MT	: 	7930.56 	7184.04 	: 	: 	: 
THS_NAC,PERS,N_GE1,DOM,INAC_OTH,NL	1043888.33 	938634.92 	991740.47 	948196.06 	807630.91 	858910.56 
THS_NAC,PERS,N_GE1,DOM,INAC_OTH,PL	: 	: 	: 	: 	: 	: u
THS_NAC,PERS,N_GE1,DOM,INAC_OTH,PT	107670.41 	419772.61 	465190.12 	: 	267703.65 	309715.48 
THS_NAC,PERS,N_GE1,DOM,INAC_OTH,RO	928967.9 	812221.5 	820062.69 	720844.15 	701153.82 	708056.57 
THS_NAC,PERS,N_GE1,DOM,INAC_OTH,SI	: 	61331.85 	56677.14 	52137.02 	50843.36 	53651.01 
THS_NAC,PERS,N_GE1,DOM,UNE,AT	31094.22 u	45647.44 	25775.21 	28785.55 u	43832.6 u	30377.62 u
THS_NAC,PERS,N_GE1,DOM,UNE,EE	5259.47 u	6355.25 u	4514.94 	4400.29 	3875.81 	6962.45 u
THS_NAC,PERS,N_GE1,DOM,UNE,ES	1924298.07 	1894919.68 	2005707.7 b	1051585.91 	1190353.8 	1144334.8 
THS_NAC,PERS,N_GE1,DOM,UNE,EU28	: 	: 	: 	: 	: 	3339492.57 e
THS_NAC,PERS,N_GE1,DOM,UNE,FI	183739.41 	187090.62 	211828.78 	188541.32 	177019.42 	147953.4 
THS_NAC,PERS,N_GE1,DOM,UNE,HR	320887.43 	: 	515630.34 	542717.07 	: 	: 
THS_NAC,PERS,N_GE1,DOM,UNE,HU	1949227.84 	3706333.15 	4205341.43 	: 	: 	: 
THS_NAC,PERS,N_GE1,DOM,UNE,LU	: 	: 	: 	: 	: 	: u
THS_NAC,PERS,N_GE1,DOM,UNE,LV	: 	6125.56 	8524.73 	7554.7 	8245.98 	5483.72 
THS_NAC,PERS,N_GE1,DOM,UNE,MT	: 	: u	650.91 u	: 	: 	: 
THS_NAC,PERS,N_GE1,DOM,UNE,NL	110917.26 	248782.73 	231707.7 	222894.72 	178361.58 	167372.53 
THS_NAC,PERS,N_GE1,DOM,UNE,PL	: 	: 	: 	: 	: 	: u
THS_NAC,PERS,N_GE1,DOM,UNE,PT	16535.85 	70025.59 	74752.56 	: 	59042.38 	55926.8 
THS_NAC,PERS,N_GE1,DOM,UNE,RO	59766.45 	43080.72 	48492 	65264.68 	96185.54 	93412.84 
THS_NAC,PERS,N_GE1,DOM,UNE,SI	: 	9976.95 	7425.36 u	12227.17 	11012.9 	10495.8 
THS_NAC,PERS,N_GE1,DOM,UNK,BE	584687.83 b	651013.87 	611279.64 	476581.56 	598390.4 	581231.9 
THS_NAC,PERS,N_GE1,DOM,UNK,BG	1001680.38 	661339.5 	576392.44 	722870.6 	683635.78 	608456.8 
THS_NAC,PERS,N_GE1,DOM,UNK,CH	: 	2369400.33 	2068201.92 	2473239.69 	2691330.2 	2236512.37 
THS_NAC,PERS,N_GE1,DOM,UNK,CY	188237.95 	164285.24 	147184.17 	187091.44 	168453.23 	94546.61 
THS_NAC,PERS,N_GE1,DOM,UNK,CZ	51941722.24 	46843527.46 	41205765.31 	36219597.85 	36465754.15 	36447949.34 
THS_NAC,PERS,N_GE1,DOM,UNK,DE	31639572.17 	31569219.57 	31563788.34 	: 	31916050.04 	31066614.08 
THS_NAC,PERS,N_GE1,DOM,UNK,DK	: 	35497361.68 	34255665.65 	39748197.92 b	32552356.46 b	18984162.97 
THS_NAC,PERS,N_GE1,DOM,UNK,EL	: 	1283430.04 	1260101.68 	1344864.02 	1193212.2 	1140745.29 
THS_NAC,PERS,N_GE1,DOM,UNK,EU28	: 	: 	: 	: 	: 	405070700.18 e
THS_NAC,PERS,N_GE1,DOM,UNK,FR	46862313.5 	42267518.26 	42278398.51 	46429080.88 	45068056.69 	44696193.39 
THS_NAC,PERS,N_GE1,DOM,UNK,HR	: 	3120261.35 	: 	: 	5957353.63 	5286529.87 
THS_NAC,PERS,N_GE1,DOM,UNK,HU	: 	: 	: 	254074859.63 	222228028.76 	229252564.53 
THS_NAC,PERS,N_GE1,DOM,UNK,IE	1404744.81 	1361799.66 	1275340.41 	1140573.01 	1092082.02 	1082702.28 
THS_NAC,PERS,N_GE1,DOM,UNK,IT	13411520.29 	12649873.13 	10407550.06 	9223953.74 b	11436726.2 	13721834.71 
THS_NAC,PERS,N_GE1,DOM,UNK,LT	155945.33 	144353.77 	135551.69 	116816.73 	370471.82 	353113.56 
THS_NAC,PERS,N_GE1,DOM,UNK,LU	: 	9829.73 u	9617.01 	11061.67 	9795.48 	: 
THS_NAC,PERS,N_GE1,DOM,UNK,MT	41961.18 	: 	: 	29286.84 b	22700.35 	25451.72 
THS_NAC,PERS,N_GE1,DOM,UNK,NL	: 	: 	: 	: 	: 	28119.57 
THS_NAC,PERS,N_GE1,DOM,UNK,NO	39981155.35 	: 	33729018.07 	32792205.84 	27389596.87 	: 
THS_NAC,PERS,N_GE1,DOM,UNK,PL	23771805.72 	21547304.25 	18181724.27 	16009432.99 b	28540834.82 	31336903.65 
THS_NAC,PERS,N_GE1,DOM,UNK,PT	1293149.18 	: 	: 	1255851.15 	121263.85 	: 
THS_NAC,PERS,N_GE1,DOM,UNK,SE	: 	33079568.66 	32385047.15 	24686640.91 	: 	: 
THS_NAC,PERS,N_GE1,DOM,UNK,SI	179421.81 	: 	: 	: 	: 	: 
THS_NAC,PERS,N_GE1,DOM,UNK,SK	877095.38 	741740.96 	623850.47 	579101.19 	470415.07 b	709593.59 
THS_NAC,PERS,N_GE1,DOM,UNK,UK	: 	: 	: 	: 	15433439.14 	15649720.31 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,AT	8814047.66 	8219135.78 	7573028.84 	7716625.65 	7634645.03 	7147008.66 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,BE	6956301.09 b	7991556.88 	6659996.57 	6843474.28 	7496297.38 	5051611.8 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,BG	514462.25 	386184.97 	339021.61 	345290.95 	297293.25 	278569.13 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,CH	: 	14538524.74 	12941105.48 	12563261.51 	13302558.89 	12019284.19 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,CY	1177957.22 	998849.45 	837446.37 	905399.77 	824144.58 	578000.94 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,CZ	70110700.08 	63914551.78 	57495175.63 	55924485.43 	57961577.6 	55130190.18 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,DE	71606547.58 	63008711.24 	58265779.74 	: 	61013255.76 	54784206.87 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,DK	: 	46275776.44 	34640321.65 	36487981.59 b	31344889.38 b	28091098.83 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,EE	569792.29 	471305.22 	487866.75 	445612.29 	410067.14 	325162.28 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,EL	: 	357424.49 	306669.23 	326709.23 	314924.73 	218318.66 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,ES	10838671.17 	10024968.81 	9128310.64 b	6395670.76 	6184505.49 	6106201.01 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,EU28	: 	: 	: 	: 	: 	571934099.11 e
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,FI	6244476.82 	5866748.21 	5837802.31 	5885319.36 	5758920.96 	5874071.54 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,FR	24971485.21 	21213383.18 	20192666.88 	23746629.45 	21882525.38 	20875222.34 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,HR	4484772.59 	3302105.35 	6242568.61 	5574749.77 	6433901.52 	5307793.51 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,HU	550666117 	495010713.9 	438532049 	412403952 	313757503 	301009943 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,IE	5084708.5 	4586858.97 	4311327.04 	4262819.96 	4049409.2 	4132913.24 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,IT	7070407.71 	5667215.36 	5319309.33 	6053725.76 b	8174276.78 	9055124.53 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,LT	698714.39 	675339.55 	627887.13 	611849.52 	2181671.69 	2036067.59 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,LU	: 	1073785.85 	1085154.67 	1153841.24 	981114.29 	962197.18 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,LV	: 	331982.57 	350773.92 	407434.82 	354693.02 	254071.76 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,MT	377172.2 	361921.77 	277672.48 	255083.32 b	272791.37 	242873.23 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,NL	15357642.38 	11310451.22 	10746533.7 	10752642.73 	11035092.58 	11648346.62 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,NO	105921096.84 	: 	95028548.69 	91368212.33 	72749719.99 	: 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,PL	25061310.02 	22450411.08 	20499519.96 	18747960.09 b	21541309.39 	20639600.11 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,PT	759255.61 	582403.53 	753846.78 	603594.4 	437327.56 	433996.61 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,RO	2286812.8 	1770453.72 	1750431.75 	1651244 	1556498.67 	1454142.67 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,SE	: 	39766991.96 	49015804.97 	44682638.5 	: 	: 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,SI	700326.66 	690167.6 	671345.95 	593378.35 	591043.63 	588384.71 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,SK	1426947.29 	1202882.38 	1237077.41 	905325.01 	955954.17 b	1434767.04 
THS_NAC,PERS,N_GE1,OUT,ACT_INAC,UK	: 	: 	: 	: 	28069455.03 	18771229.19 
THS_NAC,PERS,N_GE1,OUT,EDUC,AT	727563.49 	885960.45 	754443.84 	770773.48 	787542.27 	728690.84 
THS_NAC,PERS,N_GE1,OUT,EDUC,EE	47308.22 	39784.76 	31098.81 	34051.42 	42475 	38823.2 u
THS_NAC,PERS,N_GE1,OUT,EDUC,ES	1451987.02 	1025831.29 	1069148.28 b	651512.86 	719627.33 	691241.12 
THS_NAC,PERS,N_GE1,OUT,EDUC,EU28	: 	: 	: 	: 	: 	8069923.49 e
THS_NAC,PERS,N_GE1,OUT,EDUC,FI	492414.74 	631791.83 	537882.73 	724881.64 	619564.58 	800295.28 
THS_NAC,PERS,N_GE1,OUT,EDUC,HR	755226 	: 	1166425.94 	1581375.09 	: 	: 
THS_NAC,PERS,N_GE1,OUT,EDUC,LU	: 	: 	: 	: 	: 	82736.82 
THS_NAC,PERS,N_GE1,OUT,EDUC,LV	: 	45954.75 	40648.96 u	65435.89 	45986.71 	26560.63 
THS_NAC,PERS,N_GE1,OUT,EDUC,MT	: 	39682.62 	32168.97 	: 	: 	: 
THS_NAC,PERS,N_GE1,OUT,EDUC,NL	1737834.19 	1005819.48 	876355.75 	831629.63 	1112350.95 	1058862.45 
THS_NAC,PERS,N_GE1,OUT,EDUC,PL	: 	: 	: 	: 	: 	: u
THS_NAC,PERS,N_GE1,OUT,EDUC,PT	19400.16 	67018.57 	82477.76 	: 	33919.26 	33718.38 
THS_NAC,PERS,N_GE1,OUT,EDUC,RO	293622.44 	125578.33 	114976.16 	147654.44 	81235.86 u	86176.99 
THS_NAC,PERS,N_GE1,OUT,EDUC,SI	: 	103616.55 	109777.14 	96024.88 	86274.81 	115907.47 
THS_NAC,PERS,N_GE1,OUT,EMP,AT	5775810.44 	5068331.11 	4789356.41 	4741861.42 	4534021.01 	4257278.59 
THS_NAC,PERS,N_GE1,OUT,EMP,EE	435837.35 	371159.63 	391913.45 	334117.43 	307671.93 	212095.66 
THS_NAC,PERS,N_GE1,OUT,EMP,ES	6886126.51 	6695008.15 	5966757.67 b	4053587.4 	3729278.12 	3838172.01 
THS_NAC,PERS,N_GE1,OUT,EMP,EU28	: 	: 	: 	: 	: 	34413816.08 e
THS_NAC,PERS,N_GE1,OUT,EMP,FI	4172678.1 	3693978.57 	3885090.13 	3796616.08 	3686869.63 	3727773.16 
THS_NAC,PERS,N_GE1,OUT,EMP,HR	2514853.61 	: 	3171989.44 	2428682.67 	: 	: 
THS_NAC,PERS,N_GE1,OUT,EMP,LU	: 	: 	: 	: 	: 	599043.36 
THS_NAC,PERS,N_GE1,OUT,EMP,LV	: 	227440.54 	251996.11 	256582.06 	235830.44 	153600.76 
THS_NAC,PERS,N_GE1,OUT,EMP,MT	: 	246553.96 	175987.48 	: 	: 	: 
THS_NAC,PERS,N_GE1,OUT,EMP,NL	9715229.21 	7233278.2 	6613372.16 	6642157.14 	6872882.24 	7312285.49 
THS_NAC,PERS,N_GE1,OUT,EMP,PL	: 	: 	: 	: 	: 	: u
THS_NAC,PERS,N_GE1,OUT,EMP,PT	131920.94 	354530.6 	471833.73 	: 	222253.94 	266987.2 
THS_NAC,PERS,N_GE1,OUT,EMP,RO	1743909.65 	1385684.36 	1338639.02 	1189694.31 	1233326.87 	1196934.34 
THS_NAC,PERS,N_GE1,OUT,EMP,SI	: 	403090.73 	408167.43 	376623.48 	381241.99 	336702.3 
THS_NAC,PERS,N_GE1,OUT,INAC_OTH,AT	2234741.17 	2151937.76 	1953176.08 	2109501.51 	2262608.37 	2092496.13 
THS_NAC,PERS,N_GE1,OUT,INAC_OTH,EE	68790.52 	46064.37 	49312.15 	59104.93 	44653.37 	61729.67 u
