unit,purpose,duration,partner,sex,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 
NR,TOTAL,N_GE1,OUT,F,UK	: 	: 	: 	: 	263058130 	251376182 	: 	: 	: 	: 	: 	: 	: 	: 	246481000 	248300000 	257200000 	251300000 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,AT	36435501 	33823779 	34799549 	33584309 	32171273 	31792890 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,BE	43166176 b	46091553 	43817795 	42643212 	42136071 	39271334 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,BG	2384836 	1923664 	1705765 	1944251 	1792629 	2029022 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,CH	: 	58783571 	56710710 	51262165 	49223337 	46308735 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,CY	5896165 	6272509 	6385761 	6897370 	5328611 	5949021 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,CZ	21942297 	19893043 	19135796 	19296765 	19352149 	19256737 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,DE	396848603 	375874488 	364321779 	368803473 	370974275 	361328585 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,DK	: 	24633181 	26879065 	25794181 	27174013 b	28589099 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3274500 	: 	: 
NR,TOTAL,N_GE1,OUT,M,EA	: 	: 	: 	826181127 e	816355534 e	809273915 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,EE	4105846 	4121913 	4858928 	4058729 	3461992 	2355257 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,EL	: 	3139163 	3624221 	3698902 	4354184 	2600803 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,ES	49948665 	52453804 	51402496 b	47979528 	44535068 	49215127 	: 	: 	: 	: 	: 	42580441 	45644450 	24109213 	19781209 	19064646 	20123448 	18682051 	12036967 	16515104 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,EU27	: 	: 	1108664559 e	1120044191 e	1257387554 e	1248438561 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,EU28	: 	: 	1117901170 e	1131918274 e	1267909069 e	1256716837 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,FI	28050097 	25548291 	23739446 	23252146 	25822152 	25265039 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,FR	107509133 	98162376 	99033359 	114591457 	109204194 	100407307 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,HR	6108765 	5133958 	9254519 	11572303 	10524180 	8321331 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,HU	14749543 	14228628 	13509698 	12406025 	11038096 	11031053 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,IE	22328328 	22752910 	20667117 	21132796 	20806340 	20900293 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,IT	37717813 	41934159 	50305443 	45729675 b	43647338 	54385575 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,LT	6405465 	6087784 	5992988 	5660477 	6055121 	6218033 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,LU	: 	5390772 	5459696 	6068430 	5506892 	5601700 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,LV	: 	2979229 	2906911 	3585597 	3698570 	3499678 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,MT	1738033 	1697954 	1443158 	1400820 b	1468588 	1279432 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,NL	99435285 	85370706 	83704982 	85615743 	85171763 	87002288 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,NO	31711455 	29359135 	31724905 	34213917 	26085423 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,PL	56232382 	49514526 	45473953 	44501079 b	43075838 	45878663 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,PT	7336354 	5733326 	6722259 	6537164 	7323237 	5578479 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,RO	4121144 	3862214 	3628386 	4627406 	4067920 	3966507 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,SE	: 	38133028 	30547734 	34058055 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,SI	7155104 	7629799 	8046092 	6572817 	6996725 	6996430 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,SK	9099836 	7981613 	9972963 	5714593 	7346664 b	9244792 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,M,UK	: 	: 	: 	: 	300886916 	295080309 	: 	: 	: 	: 	: 	: 	: 	: 	249596000 	268500000 	269700000 	252000000 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,AT	73761033 	71472963 	68832809 	69846475 	65856460 	67450202 	: 	: 	: 	: 	: 	66725859 	: 	60244500 	63754383 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,BE	88782784 b	98585382 	86578113 	86475032 	85471276 	76265996 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,BG	5012923 	4044404 	3778260 	4062264 	4231970 	3886196 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,CH	: 	115606081 	110198328 	99722591 	97880486 	95110971 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,CY	14205130 	13260809 	12782579 	14582145 	12325808 	13882721 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,CZ	45452158 	39653044 	37204006 	38013815 	39606064 	40953875 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,DE	798017337 	770926126 	699833343 	730128564 	745626638 	687371570 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,DK	: 	51068557 	55136829 	54200283 	52304960 b	54550080 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	38621100 	37264200 	: 	: 	39237400 	: 	: 
NR,TOTAL,N_GE1,OUT,T,EA	: 	: 	: 	1659164444 e	1651322490 e	1599778276 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,EE	8383458 	8172961 	9549349 	8719025 	7938584 	6920100 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,EL	: 	7166025 	6941342 	7876643 	8619057 	5723863 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,ES	112090507 	113119882 	106981983 b	93984057 	91316150 	96202276 	: 	: 	: 	: 	: 	82028035 	83425590 	40212776 	35291513 	34190013 	41221649 	38567113 	23912237 	33877302 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,EU27	: 	: 	2189225475 e	2272669058 e	2510464388 e	2429929710 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,EU28	: 	: 	2207162349 e	2292666792 e	2532183230 e	2445687687 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,FI	55425875 	51524015 	49381171 	50475690 	49558360 	54035544 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,FR	221280432 	200063793 	199278725 	235098079 	221383996 	211717989 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	148202000 	139102000 	145904000 	144513000 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,HR	11695565 	8644304 	18010254 	19900659 	21710694 	15848458 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,HU	30819562 	29865464 	28133920 	26230418 	23296784 	22690212 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,IE	47904081 	47222817 	43527700 	45719059 	45176985 	45299155 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19331000 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,IT	78155312 	77133618 	87585736 	90196548 b	92287385 	105495896 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,LT	13227989 	12938130 	12636135 	12102708 	13642361 	12942904 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,LU	: 	10735463 	10874082 	11255418 	10604138 	10809020 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,LV	: 	7404813 	6702886 	8661070 	7951095 	8233177 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,MT	3282177 	3098041 	2554638 	2585315 b	2610807 	2286772 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,NL	194106452 	172607557 	167597615 	166730740 	168021361 	171833626 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,NO	61918200 	58332133 	60663437 	67249602 	53521077 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,PL	119142892 	105439704 	99647918 	103675558 b	97443011 	85954178 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,PT	14840624 	11337148 	13016796 	11679160 	13771145 	10689975 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,RO	8637449 	8656186 	8612708 	9738640 	9023605 	8522640 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,SE	: 	70847450 	59155065 	68708901 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,SI	15711408 	16313955 	16058355 	13687486 	13804276 	13551400 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,SK	21394899 	17929984 	19087730 	14238982 	16747450 b	20045360 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,T,UK	: 	: 	: 	: 	563945045 	546456491 	: 	: 	: 	: 	: 	: 	: 	: 	496178000 	516500000 	527000000 	503400000 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,AT	57493763 	58330159 	53871798 	56381091 	54596374 	55275420 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,BE	50830302 b	59014313 	48409352 	48394980 	49087644 	43417232 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,BG	11752830 	8556020 	7390919 	8550166 	10209811 	8012559 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,CH	: 	69390113 	65938123 	62910246 	61933428 	61981536 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,CY	10251144 	9182672 	8252677 	10643419 	9368651 	10197260 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,CZ	75859643 	71126918 	64369598 	70818491 	69385638 	72469961 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,DE	676064190 	689483611 	631072901 	663418579 	660358697 	611587266 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,DK	: 	54661924 	60317186 	59618902 	53114409 b	52836178 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	51516400 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,EA	: 	: 	: 	2252883541 e	2279748706 e	2242458098 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,EE	7952777 	7465852 	7948005 	7619438 	6520400 	7548809 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,EL	: 	30195072 	30760553 	33771644 	31171579 	27818028 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,ES	334430889 	327263097 	302182207 b	317328296 	335929069 	329132213 	: 	: 	: 	: 	: 	321581978 	345617040 	312383569 	301685759 	289702173 	303288492 	289018425 	188916517 	247849539 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,EU27	: 	: 	2949345098 e	3116342969 e	3143932813 e	3087384273 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,EU28	: 	: 	2969156422 e	3138684850 e	3168511003 e	3109274547 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,FI	68628373 	66100180 	67203414 	67402217 	65731399 	70004183 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,FR	599679806 	569772720 	585738554 	658115674 	651197397 	647745625 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,HR	16376284 	12699189 	20457847 	22847782 	24617574 	21970035 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,HU	35350721 	35311435 	35537634 	35319533 	32993540 	36733676 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,IE	35966071 	34779754 	32688746 	34107575 	33743191 	33602698 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,IT	163175773 	156807968 	144834222 	159053702 b	177058121 	196129386 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,LT	10564743 	10474312 	10346108 	10109147 	11417566 	10223906 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,LU	: 	5418506 	5442081 	5224842 	5159385 	5254778 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,LV	: 	8399247 	7637730 	9898290 	8417255 	9238301 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,MT	1916556 	1696084 	1390116 	1419834 b	1378507 	1298804 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,NL	142093856 	136745913 	130386024 	128551609 	131582439 	142950250 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,NO	56142493 	52298412 	52402534 	60452199 	48653974 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,PL	181933260 	169700678 	158172773 	158813266 b	158470430 	141648501 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,PT	38355329 	33418105 	34816410 	32321263 	39459429 	30497236 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,RO	35317197 	34036550 	34030307 	36629041 	38039448 	36193476 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,SE	: 	81551475 	81159386 	78634495 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,SI	11520112 	11486573 	10284654 	9810238 	9484848 	9257731 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,SK	23453598 	23590601 	20856576 	18601759 	17641854 b	20465302 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,F,UK	: 	: 	: 	: 	422429548 	419198119 	: 	: 	: 	: 	: 	: 	: 	: 	437543000 	465300000 	474700000 	476500000 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,AT	54557302 	53173486 	51940786 	50974341 	50499775 	49859249 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,BE	48185206 b	51374490 	48891257 	47008653 	47421408 	44438651 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,BG	10917935 	7465615 	6586882 	7988086 	8931232 	7730760 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,CH	: 	70913162 	66228183 	62901844 	62228103 	57845266 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,CY	7667904 	7892603 	7904392 	8429897 	7630772 	8046523 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,CZ	70594472 	66607978 	59748053 	64851928 	61628421 	63465243 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,DE	673298834 	670614265 	680735454 	636719758 	652633797 	642507268 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,DK	: 	47758277 	60974331 	53413167 	54757348 b	52305310 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15221700 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,EA	: 	: 	: 	2118315902 e	2167998711 e	2176335510 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,EE	7148203 	7367875 	7580299 	6471943 	5204840 	4080832 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,EL	: 	26144058 	26678715 	30205553 	27609878 	25688049 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,ES	295161440 	294614820 	281258716 b	305120958 	318312548 	320641341 	: 	: 	: 	: 	: 	320508068 	346250420 	287029378 	281833480 	277689240 	289687915 	271407320 	184167808 	222792961 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,EU27	: 	: 	2844338909 e	2897535683 e	3026283732 e	3044138215 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,EU28	: 	: 	2865775034 e	2922711726 e	3053167002 e	3066716570 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,FI	67259732 	66150209 	61065714 	61901593 	66605619 	65774054 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,FR	528153915 	524352451 	528204303 	603039825 	601083312 	592803718 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,HR	15060927 	14082078 	21766493 	25092538 	26860168 	22638262 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,HU	31549063 	31127702 	30736004 	30013127 	28365240 	31867152 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,IE	31044180 	31098898 	28744967 	28298258 	27697248 	28064636 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,IT	150967770 	150569558 	147384588 	149218342 b	163408335 	194792630 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,LT	9654421 	9374248 	9464704 	8993206 	9293880 	9554958 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,LU	: 	5416171 	5533002 	6104454 	5557800 	5675552 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,LV	: 	6236994 	5606802 	7209713 	6822671 	7110822 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,MT	2074105 	2032227 	1727211 	1675357 b	1700706 	1586187 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,NL	146283783 	133184411 	130524201 	130815830 	133641237 	136676738 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,M,NO	58536958 	55863453 	55874319 	62912411 	49116710 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
