unit,purpose,duration,partner,tripdest,geo\time	2017 	2016 	2015 	2014 	2013 
NR,TOTAL,N_GE1,WORLD,TOTAL,IT	314143544 	307377526 	: 	: 	340466457 
NR,TOTAL,N_GE1,WORLD,TOTAL,LT	20219165 	19848560 	: 	: 	20711446 
NR,TOTAL,N_GE1,WORLD,TOTAL,LU	: 	10834677 	: 	: 	10717185 
NR,TOTAL,N_GE1,WORLD,TOTAL,LV	: 	14636241 	: 	: 	15239927 
NR,TOTAL,N_GE1,WORLD,TOTAL,MT	3990661 	3728311 	3117327 	3095191 	3079213 
NR,TOTAL,N_GE1,WORLD,TOTAL,NL	288377638 	269930324 	260910225 	: 	265223676 
NR,TOTAL,N_GE1,WORLD,TOTAL,NO	114679451 	108161864 	108276853 	123364610 	97770684 
NR,TOTAL,N_GE1,WORLD,TOTAL,PL	333350359 	308477788 	: 	: 	292916549 
NR,TOTAL,N_GE1,WORLD,TOTAL,PT	70513227 	62674347 	: 	: 	73515577 
NR,TOTAL,N_GE1,WORLD,TOTAL,RO	68933945 	66656630 	: 	: 	73150692 
NR,TOTAL,N_GE1,WORLD,TOTAL,SE	: 	179096583 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,TOTAL,SI	20582810 	21338018 	: 	: 	19166294 
NR,TOTAL,N_GE1,WORLD,TOTAL,SK	44203804 	41844114 	: 	31328407 	32629684 
NR,TOTAL,N_GE1,WORLD,TOTAL,UK	: 	: 	: 	: 	883882984 
NR,TOTAL,N_GE4,DOM,CITY,AT	3438750 	3783500 	: 	: 	3261942 
NR,TOTAL,N_GE4,DOM,CITY,BE	: 	1577050 	: 	: 	739909 
NR,TOTAL,N_GE4,DOM,CITY,BG	: 	2123192 	: 	: 	3105560 
NR,TOTAL,N_GE4,DOM,CITY,CH	: 	: u	475355 u	: 	766253 u
NR,TOTAL,N_GE4,DOM,CITY,CY	: 	187827 	: 	: 	264101 u
NR,TOTAL,N_GE4,DOM,CITY,CZ	: 	19743304 	: 	: 	16752987 
NR,TOTAL,N_GE4,DOM,CITY,DE	: 	160994623 	: 	: 	148579654 
NR,TOTAL,N_GE4,DOM,CITY,DK	: 	: u	: 	: 	5692465 
NR,TOTAL,N_GE4,DOM,CITY,EA	: 	: 	: 	: 	808652341 e
NR,TOTAL,N_GE4,DOM,CITY,EE	: 	411019 u	: 	: 	525382 
NR,TOTAL,N_GE4,DOM,CITY,EL	: 	17976412 	: 	: 	12132879 
NR,TOTAL,N_GE4,DOM,CITY,ES	: 	182139154 	: 	: 	167306578 
NR,TOTAL,N_GE4,DOM,CITY,EU27	: 	: 	: 	: 	966055258 e
NR,TOTAL,N_GE4,DOM,CITY,EU28	: 	: 	: 	: 	975369432 e
NR,TOTAL,N_GE4,DOM,CITY,FI	: 	17349672 	: 	: 	18058631 
NR,TOTAL,N_GE4,DOM,CITY,FR	310788017 	323521839 	: 	: 	382401171 
NR,TOTAL,N_GE4,DOM,CITY,HR	: 	4599322 	: 	: 	9292942 
NR,TOTAL,N_GE4,DOM,CITY,HU	7518426 	8943151 	: 	: 	9657211 
NR,TOTAL,N_GE4,DOM,CITY,IE	: 	2967326 	: 	: 	2925657 
NR,TOTAL,N_GE4,DOM,CITY,IT	: 	18708675 	: 	: 	51916228 
NR,TOTAL,N_GE4,DOM,CITY,LT	: 	2604858 	: 	: 	2457764 
NR,TOTAL,N_GE4,DOM,CITY,LU	: 	: u	: 	: 	: u
NR,TOTAL,N_GE4,DOM,CITY,LV	: 	: c	: 	: 	1249850 
NR,TOTAL,N_GE4,DOM,CITY,MT	: 	93825 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,CITY,NL	: 	6014744 	: 	: 	7750740 
NR,TOTAL,N_GE4,DOM,CITY,NO	1083051 u	1481084 	1208580 	1555203 	969493 
NR,TOTAL,N_GE4,DOM,CITY,PL	: 	75197833 	: 	: 	54412821 
NR,TOTAL,N_GE4,DOM,CITY,PT	: 	6616262 	: 	: 	8783511 
NR,TOTAL,N_GE4,DOM,CITY,RO	6054664 	7096087 	: 	: 	8162846 
NR,TOTAL,N_GE4,DOM,CITY,SE	: 	6616124 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,CITY,SI	: 	437048 	: 	: 	311898 
NR,TOTAL,N_GE4,DOM,CITY,SK	: 	7273111 	: 	: 	3577846 
NR,TOTAL,N_GE4,DOM,CITY,UK	: 	: 	: 	: 	37578317 
NR,TOTAL,N_GE4,DOM,CRS,AT	: c	: 	: 	: 	5806607 
NR,TOTAL,N_GE4,DOM,CRS,BE	: 	27130 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,CRS,CZ	: 	: u	: 	: 	: u
NR,TOTAL,N_GE4,DOM,CRS,DE	: 	: u	: 	: 	: u
NR,TOTAL,N_GE4,DOM,CRS,DK	: 	: u	: 	: 	: u
NR,TOTAL,N_GE4,DOM,CRS,EA	: 	: 	: 	: 	14193078 e
NR,TOTAL,N_GE4,DOM,CRS,EL	: 	: u	: 	: 	: u
NR,TOTAL,N_GE4,DOM,CRS,ES	: 	: u	: 	: 	: u
NR,TOTAL,N_GE4,DOM,CRS,EU27	: 	: 	: 	: 	15421492 e
NR,TOTAL,N_GE4,DOM,CRS,EU28	: 	: 	: 	: 	15625167 e
NR,TOTAL,N_GE4,DOM,CRS,FI	: 	: u	: 	: 	626312 u
NR,TOTAL,N_GE4,DOM,CRS,FR	2393904 	1379739 u	: 	: 	3105297 
NR,TOTAL,N_GE4,DOM,CRS,HR	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,CRS,IE	: 	: u	: 	: 	: 
NR,TOTAL,N_GE4,DOM,CRS,IT	: 	: u	: 	: 	3030195 u
NR,TOTAL,N_GE4,DOM,CRS,NL	: 	: u	: 	: 	: u
NR,TOTAL,N_GE4,DOM,CRS,NO	: u	: u	: u	: u	: u
NR,TOTAL,N_GE4,DOM,CRS,PL	: 	1286192 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,CRS,PT	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,CRS,RO	149230 u	166113 u	: 	: 	398091 
NR,TOTAL,N_GE4,DOM,CRS,SE	: 	: u	: 	: 	: 
NR,TOTAL,N_GE4,DOM,CRS,SK	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,CRS,UK	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,CTRY,AT	12900223 	12896805 	: 	: 	1874167 
NR,TOTAL,N_GE4,DOM,CTRY,BE	: 	2432291 	: 	: 	1665426 
NR,TOTAL,N_GE4,DOM,CTRY,BG	: 	619463 	: 	: 	1378346 
NR,TOTAL,N_GE4,DOM,CTRY,CH	: 	4647639 	3533062 	: 	2305155 
NR,TOTAL,N_GE4,DOM,CTRY,CY	: 	: u	: 	: 	: 
NR,TOTAL,N_GE4,DOM,CTRY,CZ	: 	41403616 	: 	: 	33487769 
NR,TOTAL,N_GE4,DOM,CTRY,DE	: 	159509571 	: 	: 	149059714 
NR,TOTAL,N_GE4,DOM,CTRY,DK	: 	: u	: 	: 	2277839 
NR,TOTAL,N_GE4,DOM,CTRY,EA	: 	: 	: 	: 	765715454 e
NR,TOTAL,N_GE4,DOM,CTRY,EE	: 	791288 	: 	: 	573872 
NR,TOTAL,N_GE4,DOM,CTRY,EL	: 	3090442 	: 	: 	3522200 
NR,TOTAL,N_GE4,DOM,CTRY,ES	: 	148759961 	: 	: 	135994548 
NR,TOTAL,N_GE4,DOM,CTRY,EU27	: 	: 	: 	: 	911422204 e
NR,TOTAL,N_GE4,DOM,CTRY,EU28	: 	: 	: 	: 	914145604 e
NR,TOTAL,N_GE4,DOM,CTRY,FI	: 	21060669 	: 	: 	21921682 
NR,TOTAL,N_GE4,DOM,CTRY,FR	310267163 	336025710 	: 	: 	374813280 
NR,TOTAL,N_GE4,DOM,CTRY,HR	: 	484160 	: 	: 	2818098 
NR,TOTAL,N_GE4,DOM,CTRY,HU	8837889 	8119333 	: 	: 	10372452 
NR,TOTAL,N_GE4,DOM,CTRY,IE	: 	2146038 	: 	: 	2248837 
NR,TOTAL,N_GE4,DOM,CTRY,IT	: 	15708625 	: 	: 	19547321 
NR,TOTAL,N_GE4,DOM,CTRY,LT	: 	462924 	: 	: 	815358 
NR,TOTAL,N_GE4,DOM,CTRY,LU	: 	: u	: 	: 	: u
NR,TOTAL,N_GE4,DOM,CTRY,LV	: 	1167984 u	: 	: 	1121882 
NR,TOTAL,N_GE4,DOM,CTRY,MT	: 	61872 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,CTRY,NL	: 	38922682 	: 	: 	40156242 
NR,TOTAL,N_GE4,DOM,CTRY,NO	4025262 	4464791 	3307066 	3627782 	3250560 
NR,TOTAL,N_GE4,DOM,CTRY,PL	: 	37548180 	: 	: 	29044884 
NR,TOTAL,N_GE4,DOM,CTRY,PT	: 	7635610 	: 	: 	11389348 
NR,TOTAL,N_GE4,DOM,CTRY,RO	7834567 	7993246 	: 	: 	11441202 
NR,TOTAL,N_GE4,DOM,CTRY,SE	: 	23210951 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,CTRY,SI	: 	623688 	: 	: 	509316 
NR,TOTAL,N_GE4,DOM,CTRY,SK	: 	4102384 	: 	: 	2327267 
NR,TOTAL,N_GE4,DOM,CTRY,UK	: 	: 	: 	: 	38471051 
NR,TOTAL,N_GE4,DOM,MNT,AT	5857755 	7115008 	: 	: 	1407881 
NR,TOTAL,N_GE4,DOM,MNT,BE	: 	637598 	: 	: 	810261 
NR,TOTAL,N_GE4,DOM,MNT,BG	: 	779370 	: 	: 	1062224 
NR,TOTAL,N_GE4,DOM,MNT,CH	: 	9979388 	8056116 	: 	9847980 
NR,TOTAL,N_GE4,DOM,MNT,CY	: 	434052 	: 	: 	608942 
NR,TOTAL,N_GE4,DOM,MNT,CZ	: 	13964195 	: 	: 	11490203 
NR,TOTAL,N_GE4,DOM,MNT,DE	: 	55307105 	: 	: 	56470832 
NR,TOTAL,N_GE4,DOM,MNT,DK	: 	: 	: 	: 	1268912 
NR,TOTAL,N_GE4,DOM,MNT,EA	: 	: 	: 	: 	348075104 e
NR,TOTAL,N_GE4,DOM,MNT,EL	: 	3273513 	: 	: 	5052791 
NR,TOTAL,N_GE4,DOM,MNT,ES	: 	42662108 	: 	: 	37043790 
NR,TOTAL,N_GE4,DOM,MNT,EU27	: 	: 	: 	: 	403979003 e
NR,TOTAL,N_GE4,DOM,MNT,EU28	: 	: 	: 	: 	404956152 e
NR,TOTAL,N_GE4,DOM,MNT,FI	: 	6701173 	: 	: 	6567359 
NR,TOTAL,N_GE4,DOM,MNT,FR	152729496 	165612448 	: 	: 	187631458 
NR,TOTAL,N_GE4,DOM,MNT,HR	: 	: u	: 	: 	1023473 
NR,TOTAL,N_GE4,DOM,MNT,HU	1068624 	982384 	: 	: 	938773 
NR,TOTAL,N_GE4,DOM,MNT,IE	: 	708772 	: 	: 	577744 
NR,TOTAL,N_GE4,DOM,MNT,IT	: 	34687522 	: 	: 	39370709 
NR,TOTAL,N_GE4,DOM,MNT,LU	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,MNT,NL	: 	4553763 	: 	: 	4063410 
NR,TOTAL,N_GE4,DOM,MNT,NO	4747872 	4650488 	3945867 	5129249 	4378422 
NR,TOTAL,N_GE4,DOM,MNT,PL	: 	25029091 	: 	: 	24199904 
NR,TOTAL,N_GE4,DOM,MNT,PT	: 	4005721 	: 	: 	4080202 
NR,TOTAL,N_GE4,DOM,MNT,RO	8445041 	7275366 	: 	: 	8848683 
NR,TOTAL,N_GE4,DOM,MNT,SE	: 	1691677 u	: 	: 	: 
NR,TOTAL,N_GE4,DOM,MNT,SI	: 	383364 u	: 	: 	475659 
NR,TOTAL,N_GE4,DOM,MNT,SK	: 	3896360 	: 	: 	3867928 
NR,TOTAL,N_GE4,DOM,MNT,UK	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,OTH,AT	: c	: u	: 	: 	: u
NR,TOTAL,N_GE4,DOM,OTH,BE	: 	129036 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,OTH,BG	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,OTH,CH	: 	: u	: u	: 	: u
NR,TOTAL,N_GE4,DOM,OTH,CY	: 	1324326 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,OTH,CZ	: 	2110985 	: 	: 	1293235 u
NR,TOTAL,N_GE4,DOM,OTH,DE	: 	43340034 	: 	: 	42027211 
NR,TOTAL,N_GE4,DOM,OTH,DK	: 	7064232 	: 	: 	3253758 
NR,TOTAL,N_GE4,DOM,OTH,EA	: 	: 	: 	: 	120315364 e
NR,TOTAL,N_GE4,DOM,OTH,EE	: 	408543 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,OTH,EL	: 	508504 	: 	: 	235521 u
NR,TOTAL,N_GE4,DOM,OTH,ES	: 	17292513 	: 	: 	41293301 
NR,TOTAL,N_GE4,DOM,OTH,EU27	: 	: 	: 	: 	167995301 e
NR,TOTAL,N_GE4,DOM,OTH,EU28	: 	: 	: 	: 	169948728 e
NR,TOTAL,N_GE4,DOM,OTH,FI	: 	1315326 u	: 	: 	1077343 
NR,TOTAL,N_GE4,DOM,OTH,FR	45555344 	21116730 	: 	: 	20908912 
NR,TOTAL,N_GE4,DOM,OTH,HR	: 	5673336 	: 	: 	1943421 
NR,TOTAL,N_GE4,DOM,OTH,IE	: 	348176 	: 	: 	320963 
NR,TOTAL,N_GE4,DOM,OTH,IT	: 	: u	: 	: 	10627121 
NR,TOTAL,N_GE4,DOM,OTH,LT	: 	: u	: 	: 	121791 
NR,TOTAL,N_GE4,DOM,OTH,LU	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,OTH,LV	: 	1594804 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,OTH,MT	: 	20483 u	: 	: 	: 
NR,TOTAL,N_GE4,DOM,OTH,NL	: 	4092532 	: 	: 	1331093 u
NR,TOTAL,N_GE4,DOM,OTH,NO	: u	: u	: u	: u	: u
NR,TOTAL,N_GE4,DOM,OTH,PL	: 	1203397 	: 	: 	1872624 u
NR,TOTAL,N_GE4,DOM,OTH,PT	: 	1792582 	: 	: 	1316150 
NR,TOTAL,N_GE4,DOM,OTH,RO	215737 u	298902 	: 	: 	731073 
NR,TOTAL,N_GE4,DOM,OTH,SE	: 	24592512 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,OTH,SI	: 	725800 	: 	: 	653333 
NR,TOTAL,N_GE4,DOM,OTH,SK	: 	: u	: 	: 	: u
NR,TOTAL,N_GE4,DOM,OTH,UK	: 	: 	: 	: 	36892434 
NR,TOTAL,N_GE4,DOM,SEA,AT	: 	: 	: 	: 	10400706 
NR,TOTAL,N_GE4,DOM,SEA,BE	: 	4051449 	: 	: 	5378868 
NR,TOTAL,N_GE4,DOM,SEA,BG	: 	4686689 	: 	: 	4922934 
NR,TOTAL,N_GE4,DOM,SEA,CH	: 	: 	: 	: 	: u
NR,TOTAL,N_GE4,DOM,SEA,CY	: 	794539 	: 	: 	1968211 
NR,TOTAL,N_GE4,DOM,SEA,DE	: 	104268472 	: 	: 	85493293 
NR,TOTAL,N_GE4,DOM,SEA,DK	: 	21311147 	: 	: 	12825241 
NR,TOTAL,N_GE4,DOM,SEA,EA	: 	: 	: 	: 	794826210 e
NR,TOTAL,N_GE4,DOM,SEA,EE	: 	336602 u	: 	: 	140461 u
NR,TOTAL,N_GE4,DOM,SEA,EL	: 	22450029 	: 	: 	27701923 
NR,TOTAL,N_GE4,DOM,SEA,ES	: 	175426785 	: 	: 	194918168 
NR,TOTAL,N_GE4,DOM,SEA,EU27	: 	: 	: 	: 	917827097 e
NR,TOTAL,N_GE4,DOM,SEA,EU28	: 	: 	: 	: 	931656065 e
NR,TOTAL,N_GE4,DOM,SEA,FI	: 	2755383 	: 	: 	2613518 
NR,TOTAL,N_GE4,DOM,SEA,FR	239577690 	248365655 	: 	: 	291935355 
NR,TOTAL,N_GE4,DOM,SEA,HR	: 	8819306 	: 	: 	13714580 
NR,TOTAL,N_GE4,DOM,SEA,IE	: 	4669485 	: 	: 	4356939 
NR,TOTAL,N_GE4,DOM,SEA,IT	: 	88191066 	: 	: 	138146012 
NR,TOTAL,N_GE4,DOM,SEA,LT	: 	1065988 	: 	: 	1015435 
NR,TOTAL,N_GE4,DOM,SEA,LU	: 	: u	: 	: 	: 
NR,TOTAL,N_GE4,DOM,SEA,LV	: 	: c	: 	: 	: u
NR,TOTAL,N_GE4,DOM,SEA,MT	: 	149110 	: 	: 	135227 u
NR,TOTAL,N_GE4,DOM,SEA,NL	: 	13912603 	: 	: 	12561866 
NR,TOTAL,N_GE4,DOM,SEA,NO	5832260 	5855162 	6204984 	6371996 	5833839 
NR,TOTAL,N_GE4,DOM,SEA,PL	: 	45571258 	: 	: 	29295643 
NR,TOTAL,N_GE4,DOM,SEA,PT	: 	16034262 	: 	: 	18234267 
NR,TOTAL,N_GE4,DOM,SEA,RO	11025446 	9705882 	: 	: 	9717037 
NR,TOTAL,N_GE4,DOM,SEA,SE	: 	1971170 u	: 	: 	: 
NR,TOTAL,N_GE4,DOM,SEA,SI	: 	739078 	: 	: 	743871 
NR,TOTAL,N_GE4,DOM,SEA,SK	: 	: 	: 	: 	: b
NR,TOTAL,N_GE4,DOM,SEA,UK	: 	: 	: 	: 	47763612 
NR,TOTAL,N_GE4,DOM,TOTAL,AT	22516731 	23773651 	: 	: 	23986680 
NR,TOTAL,N_GE4,DOM,TOTAL,BE	5922814 	8447969 	: 	: 	7789157 
NR,TOTAL,N_GE4,DOM,TOTAL,BG	11742103 	8472406 	: 	: 	10861750 
NR,TOTAL,N_GE4,DOM,TOTAL,CH	: 	17350839 	14587415 	: 	17987159 
NR,TOTAL,N_GE4,DOM,TOTAL,CY	1750175 	1889653 	: 	: 	3075236 
NR,TOTAL,N_GE4,DOM,TOTAL,CZ	61108489 	62616050 	: 	: 	56435086 
NR,TOTAL,N_GE4,DOM,TOTAL,DE	350766949 	378877318 	: 	: 	350537049 
NR,TOTAL,N_GE4,DOM,TOTAL,DK	: 	22948126 	: 	: 	24271467 
NR,TOTAL,N_GE4,DOM,TOTAL,EA	: 	: 	: 	: 	2027408545 e
NR,TOTAL,N_GE4,DOM,TOTAL,EE	2072727 	1982791 	: 	: 	1213176 
NR,TOTAL,N_GE4,DOM,TOTAL,EL	: 	45798033 	: 	: 	46873983 
NR,TOTAL,N_GE4,DOM,TOTAL,ES	331729071 	331672123 	: 	: 	389064924 
NR,TOTAL,N_GE4,DOM,TOTAL,EU27	: 	: 	: 	: 	2556072822 e
NR,TOTAL,N_GE4,DOM,TOTAL,EU28	: 	: 	: 	: 	2578988906 e
NR,TOTAL,N_GE4,DOM,TOTAL,FI	36404335 	37818664 	: 	: 	38318226 
NR,TOTAL,N_GE4,DOM,TOTAL,FR	702536977 	717074567 	: 	: 	827339667 
NR,TOTAL,N_GE4,DOM,TOTAL,HR	16871446 	15075763 	: 	: 	22892601 
NR,TOTAL,N_GE4,DOM,TOTAL,HU	17531198 	18296815 	: 	: 	21113144 
NR,TOTAL,N_GE4,DOM,TOTAL,IE	8169269 	8075434 	: 	: 	7906901 
NR,TOTAL,N_GE4,DOM,TOTAL,IT	189296238 	179710913 	: 	: 	208654865 
NR,TOTAL,N_GE4,DOM,TOTAL,LT	3243627 	3224506 	: 	: 	3438876 
NR,TOTAL,N_GE4,DOM,TOTAL,LU	: 	: u	: 	: 	43452 u
NR,TOTAL,N_GE4,DOM,TOTAL,LV	: 	3053424 	: 	: 	2930407 
NR,TOTAL,N_GE4,DOM,TOTAL,MT	283033 	215553 	199188 	165398 	139713 u
NR,TOTAL,N_GE4,DOM,TOTAL,NL	65435793 	68390191 	64680339 	: 	66287992 
NR,TOTAL,N_GE4,DOM,TOTAL,NO	30719123 	30193025 	27440440 	33761667 	27232720 
NR,TOTAL,N_GE4,DOM,TOTAL,PL	159373296 	152439957 	: 	: 	139687042 
NR,TOTAL,N_GE4,DOM,TOTAL,PT	37021862 	33687920 	: 	: 	44441277 
NR,TOTAL,N_GE4,DOM,TOTAL,RO	37456065 	35761844 	: 	: 	42969811 
NR,TOTAL,N_GE4,DOM,TOTAL,SE	: 	65394690 	: 	: 	: 
NR,TOTAL,N_GE4,DOM,TOTAL,SI	2207860 	2471266 	: 	: 	2341865 
NR,TOTAL,N_GE4,DOM,TOTAL,SK	12296251 	14051538 	: 	10222480 	9145620 
NR,TOTAL,N_GE4,DOM,TOTAL,UK	: 	: 	: 	: 	178435630 
NR,TOTAL,N_GE4,OUT,CITY,AT	20648469 	21287047 	: 	: 	13857750 
NR,TOTAL,N_GE4,OUT,CITY,BE	: 	24495775 	: 	: 	21619984 
NR,TOTAL,N_GE4,OUT,CITY,BG	: 	2000366 	: 	: 	2631718 
NR,TOTAL,N_GE4,OUT,CITY,CH	: 	26689569 	15650401 	: 	14124930 
NR,TOTAL,N_GE4,OUT,CITY,CY	: 	2211589 	: 	: 	9873092 
NR,TOTAL,N_GE4,OUT,CITY,CZ	: 	10959529 	: 	: 	8995225 
NR,TOTAL,N_GE4,OUT,CITY,DE	: 	339147789 	: 	: 	295217407 
NR,TOTAL,N_GE4,OUT,CITY,DK	: 	15275408 	: 	: 	25224786 
NR,TOTAL,N_GE4,OUT,CITY,EA	: 	: 	: 	: 	628120111 e
NR,TOTAL,N_GE4,OUT,CITY,EE	: 	2896354 	: 	: 	3314018 
NR,TOTAL,N_GE4,OUT,CITY,EL	: 	5404625 	: 	: 	5959377 
NR,TOTAL,N_GE4,OUT,CITY,ES	: 	75691374 	: 	: 	62419110 
NR,TOTAL,N_GE4,OUT,CITY,EU27	: 	: 	: 	: 	1113842143 e
NR,TOTAL,N_GE4,OUT,CITY,EU28	: 	: 	: 	: 	1124745689 e
NR,TOTAL,N_GE4,OUT,CITY,FI	: 	33426971 	: 	: 	33756350 
NR,TOTAL,N_GE4,OUT,CITY,FR	: 	59047240 	: 	: 	69242288 
NR,TOTAL,N_GE4,OUT,CITY,HR	: 	2089771 	: 	: 	10875953 
NR,TOTAL,N_GE4,OUT,CITY,HU	19162868 	19241614 	: 	: 	15998349 
NR,TOTAL,N_GE4,OUT,CITY,IE	: 	21258191 	: 	: 	20564894 
NR,TOTAL,N_GE4,OUT,CITY,IT	: 	19685284 	: 	: 	53644054 
NR,TOTAL,N_GE4,OUT,CITY,LT	: 	8443054 	: 	: 	5757728 
NR,TOTAL,N_GE4,OUT,CITY,LU	: 	3481566 	: 	: 	3941541 
NR,TOTAL,N_GE4,OUT,CITY,LV	: 	2317802 	: 	: 	4530269 
NR,TOTAL,N_GE4,OUT,CITY,MT	: 	1970622 	: 	: 	1558263 
NR,TOTAL,N_GE4,OUT,CITY,NL	: 	18868764 	: 	: 	21880795 
NR,TOTAL,N_GE4,OUT,CITY,NO	13062271 	10754434 	12541114 	11158492 	9322845 
NR,TOTAL,N_GE4,OUT,CITY,PL	: 	72617178 	: 	: 	45320136 
NR,TOTAL,N_GE4,OUT,CITY,PT	: 	4607342 	: 	: 	4535881 
NR,TOTAL,N_GE4,OUT,CITY,RO	4843702 	4548782 	: 	: 	5209016 
NR,TOTAL,N_GE4,OUT,CITY,SE	: 	6334541 	: 	: 	: 
NR,TOTAL,N_GE4,OUT,CITY,SI	: 	4567968 	: 	: 	2666942 
NR,TOTAL,N_GE4,OUT,CITY,SK	: 	5519769 	: 	: 	3991296 
NR,TOTAL,N_GE4,OUT,CITY,UK	: 	: 	: 	: 	350879785 
NR,TOTAL,N_GE4,OUT,CRS,AT	1796732 	1292416 	: 	: 	1228008 
NR,TOTAL,N_GE4,OUT,CRS,BE	: 	1202615 	: 	: 	1005441 
NR,TOTAL,N_GE4,OUT,CRS,CH	: 	2553636 u	1740284 u	: 	1620162 u
NR,TOTAL,N_GE4,OUT,CRS,CY	: 	: u	: 	: 	391844 u
NR,TOTAL,N_GE4,OUT,CRS,CZ	: 	: u	: 	: 	1017074 u
NR,TOTAL,N_GE4,OUT,CRS,DE	: 	29560033 	: 	: 	27979629 
NR,TOTAL,N_GE4,OUT,CRS,DK	: 	: u	: 	: 	: 
NR,TOTAL,N_GE4,OUT,CRS,EA	: 	: 	: 	: 	49712581 e
NR,TOTAL,N_GE4,OUT,CRS,EE	: 	: u	: 	: 	: u
NR,TOTAL,N_GE4,OUT,CRS,EL	: 	: u	: 	: 	: u
NR,TOTAL,N_GE4,OUT,CRS,ES	: 	2456000 	: 	: 	2519374 
NR,TOTAL,N_GE4,OUT,CRS,EU27	: 	: 	: 	: 	55937495 e
NR,TOTAL,N_GE4,OUT,CRS,EU28	: 	: 	: 	: 	56157493 e
NR,TOTAL,N_GE4,OUT,CRS,FI	: 	3936937 	: 	: 	5150656 
NR,TOTAL,N_GE4,OUT,CRS,FR	4341804 	4756879 	: 	: 	721383 u
NR,TOTAL,N_GE4,OUT,CRS,HR	: 	: u	: 	: 	: u
NR,TOTAL,N_GE4,OUT,CRS,HU	: c	98000 u	: 	: 	77697 u
NR,TOTAL,N_GE4,OUT,CRS,IE	: 	758011 	: 	: 	754506 
NR,TOTAL,N_GE4,OUT,CRS,IT	: 	: u	: 	: 	5981626 
NR,TOTAL,N_GE4,OUT,CRS,LT	: 	442745 	: 	: 	: 
NR,TOTAL,N_GE4,OUT,CRS,LU	: 	109339 	: 	: 	94256 u
NR,TOTAL,N_GE4,OUT,CRS,LV	: 	: c	: 	: 	: u
NR,TOTAL,N_GE4,OUT,CRS,MT	: 	48966 u	: 	: 	23889 u
NR,TOTAL,N_GE4,OUT,CRS,NL	: 	1783426 	: 	: 	2798364 
NR,TOTAL,N_GE4,OUT,CRS,NO	: u	: u	: u	: u	726185 u
NR,TOTAL,N_GE4,OUT,CRS,PL	: 	1335039 	: 	: 	787626 u
NR,TOTAL,N_GE4,OUT,CRS,PT	: 	133957 u	: 	: 	: u
NR,TOTAL,N_GE4,OUT,CRS,RO	: c	: u	: 	: 	: u
NR,TOTAL,N_GE4,OUT,CRS,SE	: 	1153784 u	: 	: 	: 
NR,TOTAL,N_GE4,OUT,CRS,SI	: 	: u	: 	: 	: u
NR,TOTAL,N_GE4,OUT,CRS,SK	: 	: u	: 	: 	: u
NR,TOTAL,N_GE4,OUT,CRS,UK	: 	: 	: 	: 	3194986 
NR,TOTAL,N_GE4,OUT,CTRY,AT	16359243 	15792713 	: 	: 	9409474 
NR,TOTAL,N_GE4,OUT,CTRY,BE	: 	21010162 	: 	: 	21547758 
NR,TOTAL,N_GE4,OUT,CTRY,BG	: 	: u	: 	: 	: u
NR,TOTAL,N_GE4,OUT,CTRY,CH	: 	31400770 	24525881 	: 	15192533 
NR,TOTAL,N_GE4,OUT,CTRY,CY	: 	: u	: 	: 	809106 u
NR,TOTAL,N_GE4,OUT,CTRY,CZ	: 	5975178 	: 	: 	3234982 
NR,TOTAL,N_GE4,OUT,CTRY,DE	: 	284506982 	: 	: 	245390226 
NR,TOTAL,N_GE4,OUT,CTRY,DK	: 	6484127 	: 	: 	: 
NR,TOTAL,N_GE4,OUT,CTRY,EA	: 	: 	: 	: 	384237045 e
NR,TOTAL,N_GE4,OUT,CTRY,EE	: 	1534801 	: 	: 	1012081 
NR,TOTAL,N_GE4,OUT,CTRY,EL	: 	: u	: 	: 	381149 u
NR,TOTAL,N_GE4,OUT,CTRY,ES	: 	34450666 	: 	: 	27197878 
NR,TOTAL,N_GE4,OUT,CTRY,EU27	: 	: 	: 	: 	585083337 e
NR,TOTAL,N_GE4,OUT,CTRY,EU28	: 	: 	: 	: 	588452808 e
NR,TOTAL,N_GE4,OUT,CTRY,FI	: 	10677743 	: 	: 	12213732 
