c_resid,unit,nace_r2,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 
FOR,NR,I551,DEC	120271 	114607 	115247 	118020 	104477 	93786 	96634 	84119 	82848 	93095 	109562 	106329 	86405 	79133 	74069 	63465 	66323 	69184 	66393 	69603 	60684 	58026 	53488 	57960 	54771 	54946 	52593 	59561 
FOR,NR,I551,DEC0	120271 	114607 	115247 	118020 	104477 	93786 	96634 	84119 	82848 	93095 	109562 	106329 	86405 	79133 	74069 	63465 	66323 	69184 	66393 	69603 	60684 	58026 	53488 	57960 	: 	: 	: 	: 
FOR,NR,I551,DED	882559 	798258 	793343 	758698 	741535 	711929 	658721 	656457 	569378 	570885 	533639 	543027 	466902 	437775 	398673 	347414 	357178 	373048 	290232 	288022 	287354 	275544 	241045 	183430 	140313 	140657 	: 	: 
FOR,NR,I551,DED2	522934 	483756 	482232 	453891 	428301 	413463 	371670 	358411 	308073 	304792 	289881 	292068 	260354 	247295 	223396 	187908 	210692 	208789 	165604 	161507 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,NR,I551,DED4	92175 	84171 	85591 	87001 	86713 	86009 	85898 	74106 	67215 	70551 	71570 	68099 	62745 	58157 	57032 	53118 	50213 	51815 	42014 	45537 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,NR,I551,DED5	267450 	230331 	225520 	217806 	226521 	212457 	201153 	223940 	194090 	195542 	172188 	182860 	143803 	132323 	118245 	106388 	96273 	112444 	82614 	80978 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,NR,I551,DEE	250199 	229400 	227527 	203145 	195274 	188594 	172217 	183742 	161606 	175788 	165072 	173298 	138926 	134103 	119287 	125544 	133575 	136431 	110848 	115879 	123627 	122830 	100152 	74659 	49180 	43991 	: 	: 
FOR,NR,I551,DEE0	250199 	229400 	227527 	203145 	195274 	188594 	172217 	183742 	161606 	175788 	165072 	173298 	29151 	134103 	119287 	125544 	133575 	136431 	110848 	115879 	123627 	122830 	100152 	74659 	49180 	43991 	: 	: 
FOR,NR,I551,DEF	742818 	710503 	707033 	639745 	608461 	557157 	510025 	483866 	443399 	468529 	459454 	424009 	390575 	368071 	364345 	361390 	340674 	341467 	295715 	305407 	284244 	260484 	254826 	264546 	288063 	417386 	457369 	428368 
FOR,NR,I551,DEF0	742818 	710503 	707033 	639745 	608461 	557157 	510025 	483866 	443399 	468529 	459454 	424009 	390575 	368071 	364345 	361390 	340674 	341467 	295715 	305407 	284244 	260484 	254826 	264546 	288063 	417386 	457369 	428368 
FOR,NR,I551,DEG	251141 	226833 	218371 	218211 	207788 	213681 	213765 	218720 	196607 	198959 	194425 	181072 	177202 	177116 	154749 	150676 	148577 	168010 	158908 	123945 	120848 	126018 	116092 	104300 	82980 	79204 	: 	: 
FOR,NR,I551,DEG0	251141 	226833 	218371 	218211 	207788 	213681 	213765 	218720 	196607 	198959 	194425 	181072 	177202 	177116 	154749 	150676 	148577 	168010 	158908 	123945 	120848 	126018 	116092 	104300 	82980 	79204 	: 	: 
FOR,NR,I551,DK	1925519 e	1859503 e	1821779 e	1825660 e	1699027 	1614855 	1510749 	1368915 	1190417 	1284257 	1308316 	1357274 	1350003 	1366271 	1295983 	1274633 	1310447 	1336246 	1268310 	1304514 	1316607 	1306529 	: 	: 	: 	: 	: 	: 
FOR,NR,I551,DK0	1925519 e	1859503 e	1821779 e	1825660 e	1699027 	1614855 	1510749 	1368915 	1190417 	1284257 	1308316 	1357274 	1350003 	1366271 	1295983 	1274633 	1310447 	1336246 	1268310 	1304514 	1316607 	1306529 	: 	: 	: 	: 	: 	: 
FOR,NR,I551,DK01	1392745 e	1359041 e	1332005 e	1369108 e	1249282 	1177827 	1064811 	954802 	838305 	873299 	861509 	910759 	913215 	925629 	841058 	822583 	839259 	835036 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,NR,I551,DK02	48605 e	38927 e	29846 e	30148 e	29888 	26288 	28291 	28495 	25296 	32532 	37296 	38627 	37671 	38966 	37078 	39386 	42058 	48057 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,NR,I551,DK03	198021 e	184890 e	175871 e	167769 e	163365 	159967 	167056 	148611 	127149 	145056 	145675 	148120 	135736 	134104 	139062 	140026 	145070 	151503 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,NR,I551,DK04	141230 e	131744 e	133793 e	124307 e	117474 	113444 	112156 	105760 	85470 	92124 	104475 	110703 	110548 	115754 	119259 	113966 	115893 	120314 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,NR,I551,DK05	144918 e	144901 e	150264 e	134328 e	139018 	137329 	138435 	131247 	114197 	141246 	159361 	149065 	152833 	151818 	159526 	158672 	168167 	181336 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,NR,I551,EA	256696385 e	239044537 	: 	: 	: 	: 	: 	: 	: 	180258495 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,NR,I551,EE	1945113 	1870292 	1765561 	1816317 	1798392 	1746733 	1702592 	1487496 	1307548 	1353034 	1286423 	1329688 	1358089 	1300070 	1008631 	936737 	895970 	825282 	703670 	602194 	540414 	402968 	330853 	314900 	282409 	: 	: 	: 
FOR,NR,I551,EE0	1945113 	1870292 	1765561 	1816317 	1798392 	1746733 	1702592 	1487496 	1307548 	1353034 	1286423 	1329688 	1358089 	1300070 	1008631 	936737 	895970 	825282 	703670 	602194 	540414 	402968 	330853 	: 	: 	: 	: 	: 
FOR,NR,I551,EE00	1945113 	1870292 	1765561 	1816317 	1798392 	1746733 	1702592 	1487496 	1307548 	1353034 	1286423 	1329688 	1358089 	1300070 	1008631 	936737 	895970 	825282 	703670 	602194 	540414 	402968 	330853 	: 	: 	: 	: 	: 
FOR,NR,I551,EL	14830511 	12999947 	12734567 	11882134 	10490113 	9243951 	10041765 	8964224 	8542307 	8657775 	8745901 	7547667 	7142860 	6313228 	6574470 	6654333 	6996833 	7767238 	7228694 	7276429 	6784963 	5972651 	6250225 	6659348 	: 	: 	: 	: 
FOR,NR,I551,EL3	2906545 	2530513 	2615990 	2454305 	1895323 	1639366 	2037713 	1946902 	1957430 	2070185 	2182380 	1940886 	1735896 	1376931 	1457887 	1513071 	1692213 	2056381 	1753657 	1999205 	1887438 	1641684 	1731852 	1859813 	: 	: 	: 	: 
FOR,NR,I551,EL30	2906545 	2530513 	2615990 	2454305 	1895323 	1639366 	2037713 	1946902 	1957430 	2070185 	2182380 	1940886 	1735896 	1376931 	1457887 	1513071 	1692213 	2056381 	1753657 	1999205 	1887438 	1641684 	1731852 	1859813 	: 	: 	: 	: 
FOR,NR,I551,EL4	7206814 	6456760 	6128037 	5860026 	5384975 	4765965 	4968524 	4233272 	3768825 	3705508 	3678740 	3154769 	3003884 	3185826 	3108972 	3060088 	3202024 	3420638 	3471964 	3084585 	2924026 	2616317 	2698995 	2823335 	: 	: 	: 	: 
FOR,NR,I551,EL41	228977 	187936 	251213 	215351 	191247 	151075 	160955 	139609 	136892 	139106 	140501 	138148 	132727 	141128 	156402 	165342 	166940 	168396 	170461 	148974 	148313 	149882 	140373 	131671 	: 	: 	: 	: 
FOR,NR,I551,EL42	3323048 	2933974 	2894010 	2714049 	2452507 	2204638 	2376578 	2056066 	1700519 	1683849 	1705391 	1471828 	1458189 	1491565 	1613311 	1565601 	1710646 	1842802 	1836723 	1576407 	1511826 	1353691 	1430435 	1487058 	: 	: 	: 	: 
FOR,NR,I551,EL43	3654789 	3334850 	2982814 	2930626 	2741221 	2410252 	2430991 	2037597 	1931414 	1882553 	1832848 	1544793 	1412968 	1553133 	1339259 	1329145 	1324438 	1409440 	1464780 	1359204 	1263887 	1112744 	1128187 	1204606 	: 	: 	: 	: 
FOR,NR,I551,EL5	1910561 	1715668 	1714957 	1552219 	1430347 	1229015 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,NR,I551,EL51	296546 	268807 	270610 	233186 	203710 	147322 	: 	: 	: 	134535 	119967 	101943 	93780 	93112 	96683 	99508 	97943 	100081 	81405 	80065 	84894 	79533 	75707 	68170 	: 	: 	: 	: 
FOR,NR,I551,EL52	1476417 	1338542 	1345235 	1222426 	1134627 	998519 	: 	: 	: 	934763 	821766 	636015 	581654 	462797 	396846 	372199 	454229 	541218 	430699 	447033 	520964 	399833 	422337 	432477 	: 	: 	: 	: 
FOR,NR,I551,EL53	18636 	14510 	16311 	18301 	23273 	21639 	: 	: 	: 	16749 	19986 	18912 	20658 	19855 	25326 	22940 	22538 	19758 	23056 	21312 	21641 	11363 	10570 	8118 	: 	: 	: 	: 
FOR,NR,I551,EL54	118962 	93809 	82801 	78306 	68737 	61535 	: 	: 	: 	58038 	63827 	45490 	43084 	37037 	58306 	68389 	67003 	76513 	68820 	81457 	67829 	65101 	67282 	72613 	: 	: 	: 	: 
FOR,NR,I551,EL6	2806591 	2297006 	2275583 	2015584 	1779468 	1609605 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,NR,I551,EL61	352011 	267390 	311891 	288400 	240648 	198813 	: 	: 	: 	235934 	227567 	198396 	219788 	147857 	192163 	211246 	192357 	193055 	174029 	196862 	172449 	144807 	142255 	164685 	: 	: 	: 	: 
FOR,NR,I551,EL62	1514126 	1295209 	1190929 	1061815 	946778 	862009 	: 	: 	: 	758012 	790858 	730177 	715584 	453363 	610592 	650184 	599661 	660946 	619130 	605639 	426127 	356986 	430999 	422421 	: 	: 	: 	: 
FOR,NR,I551,EL63	231557 	196720 	260656 	188201 	215239 	191481 	: 	: 	: 	303052 	316562 	229189 	226148 	183162 	204324 	220511 	237578 	228493 	179839 	226060 	199055 	193277 	210040 	253244 	: 	: 	: 	: 
FOR,NR,I551,EL64	244117 	189844 	186657 	167102 	131323 	119095 	: 	: 	: 	195163 	222388 	209695 	199315 	137346 	172132 	182338 	171224 	185596 	164342 	210851 	183366 	154711 	178082 	207728 	: 	: 	: 	: 
FOR,NR,I551,EL65	464780 	347843 	325450 	310066 	245480 	238207 	: 	: 	: 	245836 	301860 	282195 	303069 	215942 	251239 	253859 	260063 	284559 	261753 	323360 	297169 	309039 	305230 	346744 	: 	: 	: 	: 
FOR,NR,I551,ES	53333911 	50296787 	45693370 	43131783 	41251545 	39936729 	39542095 	35655543 	32002237 	35748413 	35782745 	34411759 	29028691 	27619861 	27248610 	26610690 	27011998 	27149526 	26799266 	20198954 	18249738 	17008452 	16286025 	15310220 	12914437 	12482644 	11984409 	12259329 
FOR,NR,I551,ES1	1825303 	1729823 	1612940 	1394200 	1218726 	1104783 	1096908 	1094055 	962573 	1048857 	1086864 	985002 	921523 	845649 	765119 	737881 	704867 	708055 	645208 	413998 	324668 	281686 	286084 	263773 	209925 	197183 	245398 	241861 
FOR,NR,I551,ES11	1295351 	1223417 	1157729 	978464 	828906 	742753 	722606 	734805 	642270 	693290 	731706 	654442 	626631 	586851 	531900 	474049 	456808 	449601 	406837 	249198 	219415 	177631 	183745 	160241 	121742 	116734 	128737 	142989 
FOR,NR,I551,ES12	282662 	272876 	252118 	222405 	188384 	175391 	184721 	168612 	148500 	168672 	171040 	159360 	127450 	114390 	107237 	113751 	105681 	106615 	99853 	50685 	33030 	27177 	29073 	30473 	25595 	24840 	34346 	36199 
FOR,NR,I551,ES13	247290 	233530 	203094 	193331 	201436 	186640 	189581 	190638 	171803 	186895 	184118 	171200 	167442 	144408 	125982 	150081 	142378 	151839 	138518 	114115 	72223 	76878 	73266 	73059 	62588 	55609 	82315 	62673 
FOR,NR,I551,ES2	2171357 	2036256 	1871231 	1710169 	1626509 	1523004 	1449259 	1340191 	1175887 	1333363 	1276669 	1152105 	1039955 	976596 	930505 	923108 	854724 	911454 	838245 	603926 	499638 	455094 	442547 	391593 	344261 	327810 	361992 	373923 
FOR,NR,I551,ES21	1177828 	1093779 	1012890 	930172 	916965 	864805 	807896 	742505 	638923 	699649 	682826 	616018 	549649 	497491 	463831 	455275 	420095 	461792 	432293 	353573 	261662 	233649 	221907 	208912 	168384 	163549 	184487 	201444 
FOR,NR,I551,ES22	278161 	275705 	263116 	238436 	222299 	193388 	184053 	166812 	158225 	170878 	175704 	146843 	141596 	143222 	126138 	130512 	122696 	116594 	108413 	61972 	57702 	50059 	49176 	40405 	41012 	34583 	48040 	34477 
FOR,NR,I551,ES23	109753 	114710 	110133 	101194 	88381 	85619 	87715 	85174 	80300 	81688 	79845 	74823 	70246 	65765 	69263 	66662 	60958 	70985 	61405 	35089 	30512 	29083 	30038 	29583 	22594 	15835 	15314 	15409 
FOR,NR,I551,ES24	605615 	552062 	485092 	440367 	398863 	379192 	369595 	345700 	298439 	381148 	338294 	314421 	278464 	270118 	271273 	270659 	250975 	262083 	236134 	153292 	149762 	142303 	141426 	112693 	112271 	113843 	114151 	122593 
FOR,NR,I551,ES3	5728095 	5245045 	4946224 	4471328 	4044311 	4297503 	4669468 	4303233 	3652834 	3805691 	3811854 	3419204 	2908439 	2638381 	2482894 	2472853 	2512901 	2760523 	2485261 	2236334 	2063337 	1926261 	1766591 	1640197 	1395963 	1488026 	1222477 	1455651 
FOR,NR,I551,ES30	5728095 	5245045 	4946224 	4471328 	4044311 	4297503 	4669468 	4303233 	3652834 	3805691 	3811854 	3419204 	2908439 	2638381 	2482894 	2472853 	2512901 	2760523 	2485261 	2236334 	2063337 	1926261 	1766591 	1640197 	1395963 	1488026 	1222477 	1455651 
FOR,NR,I551,ES4	1813302 	1675848 	1585803 	1463221 	1373868 	1319362 	1367427 	1287090 	1177579 	1281868 	1302254 	1181786 	1098795 	1155157 	1101217 	1199801 	1149973 	1170092 	1100988 	760502 	686418 	655349 	610269 	581009 	497430 	509392 	539606 	560819 
FOR,NR,I551,ES41	1178304 	1111339 	1040549 	951935 	891490 	833766 	844109 	808442 	738040 	818470 	830308 	740400 	706145 	724707 	658011 	724499 	685087 	694033 	644254 	445306 	395912 	385571 	358433 	334114 	289563 	286095 	151578 	349866 
FOR,NR,I551,ES42	402536 	360921 	335795 	327322 	303399 	314487 	326158 	318965 	292902 	324522 	320924 	304171 	278971 	298288 	306128 	324679 	319987 	328465 	317297 	233863 	213263 	193697 	182462 	179648 	155926 	165486 	326986 	145701 
FOR,NR,I551,ES43	232462 	203589 	209458 	183964 	178978 	171109 	197160 	159683 	146637 	138876 	151022 	137215 	113679 	132162 	137078 	150623 	144899 	147594 	139437 	81333 	77243 	76081 	69374 	67247 	51941 	57811 	61042 	65252 
FOR,NR,I551,ES5	24672483 	23541705 	21258768 	20554524 	20377648 	19687605 	19149777 	17364017 	15612357 	17183129 	17210232 	17012495 	14441093 	13716197 	13453542 	12762855 	13092587 	12735535 	13050168 	9956212 	9067098 	8323302 	7983416 	7734572 	6553457 	6274983 	6142395 	5966850 
FOR,NR,I551,ES51	12318177 	11655211 	10751286 	10406769 	10256554 	9939258 	9897662 	9013866 	7805186 	8338329 	8189662 	7940045 	6615229 	6323266 	5992838 	5950516 	5632419 	5627187 	5470997 	4103260 	3825401 	3304658 	3091551 	2985419 	2483220 	2467216 	2567062 	2555950 
FOR,NR,I551,ES52	3533969 	3208443 	2857088 	2721065 	2685693 	2445850 	2277824 	2199662 	2107888 	2452219 	2452414 	2404652 	1997798 	1742474 	1831712 	1603382 	1555983 	1529270 	1559961 	1160444 	1008930 	913508 	874642 	787451 	657099 	667715 	682664 	764997 
FOR,NR,I551,ES53	8820336 	8678050 	7650394 	7426689 	7435402 	7302496 	6974291 	6150489 	5699283 	6392581 	6568156 	6667798 	5828066 	5650457 	5628992 	5208957 	5904185 	5579078 	6019210 	4692508 	4232767 	4105136 	4017223 	3961702 	3413138 	3140052 	2892669 	2645903 
FOR,NR,I551,ES6	9218333 	8529031 	7625140 	6897261 	6566800 	6304858 	6117758 	5512255 	5222168 	6155745 	6343530 	6200685 	5399465 	5073956 	5214990 	5250022 	5235728 	5375264 	5077282 	4149474 	3671658 	3373856 	3168452 	2658290 	2098473 	2197610 	2027902 	2270312 
FOR,NR,I551,ES61	8885424 	8223897 	7352892 	6638799 	6332451 	6096810 	5902201 	5304349 	5030752 	5933717 	6104922 	5956009 	5198942 	4880461 	5020494 	5073503 	5071641 	5224600 	4944975 	4043833 	3582218 	3298574 	3099942 	2597591 	2043053 	2131021 	1963718 	2201055 
FOR,NR,I551,ES62	284342 	262664 	227604 	219684 	194283 	173160 	183640 	176773 	165231 	209707 	213755 	218027 	174254 	166837 	163560 	148593 	133582 	119568 	105388 	87455 	72245 	60053 	52725 	46053 	41665 	50841 	48195 	53844 
FOR,NR,I551,ES63	28802 	24939 	27865 	24130 	25790 	21843 	21266 	21081 	17083 	12321 	13808 	16142 	15250 	17024 	22348 	19761 	21672 	23096 	19488 	12727 	12069 	9386 	10138 	8922 	: 	: 	: 	: 
FOR,NR,I551,ES64	19765 	17531 	16778 	14648 	14275 	13045 	10651 	10052 	9102 	9309 	11045 	10507 	11019 	9634 	8588 	8165 	8833 	8000 	7431 	5458 	5126 	5843 	5647 	5724 	: 	: 	: 	: 
FOR,NR,I551,ES7	7905038 	7539078 	6793264 	6641080 	6043684 	5699614 	5691498 	4754702 	4198839 	4939760 	4751342 	4460482 	3219421 	3213925 	3300343 	3264170 	3461218 	3488603 	3602114 	2078508 	1936921 	1992904 	2028666 	2040786 	1814928 	1487640 	1444639 	1389913 
FOR,NR,I551,ES70	7905038 	7539078 	6793264 	6641080 	6043684 	5699614 	5691498 	4754702 	4198839 	4939760 	4751342 	4460482 	3219421 	3213925 	3300343 	3264170 	3461218 	3488603 	3602114 	2078508 	1936921 	1992904 	2028666 	2040786 	1814928 	1487640 	1444639 	1389913 
FOR,NR,I551,EU27	311192960 e	291321763 	: 	267628049 e	257769688 	244055947 	239149312 e	223341208 e	208250353 e	220378281 e	: 	: 	: 	: 	: 	: 	190095190 	191565101 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,NR,I551,EU28	317202092 e	296790096 	: 	272539301 e	262442632 	248577750 	243457582 e	227296641 e	211934568 e	224282211 e	: 	: 	: 	: 	: 	: 	192890014 	194190704 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,NR,I551,FI	2843117 	2512415 	2332623 	2396997 	2458332 	2460950 	2321765 	2046401 	1953538 	2213641 	2187628 	2045112 	1828302 	1819661 	1799695 	1796461 	1773874 	1750707 	1613323 	1655061 	1617570 	1537046 	1586537 	1632905 	1447309 	: 	: 	: 
FOR,NR,I551,FI1	2770394 	2441212 	2255885 	2325610 	2389199 	2390444 	2247993 	1978290 	1882632 	2142760 	2115941 	1973858 	1752243 	1742631 	1724907 	1722022 	1698703 	1676725 	1544411 	1591675 	1549352 	1479828 	1534817 	: 	: 	: 	: 	: 
FOR,NR,I551,FI19	224203 	200854 	184231 	191369 	187482 	208107 	209039 	195128 	197204 	225900 	220111 	203313 	185368 	187607 	178282 	171505 	175854 	182145 	181192 	198505 	187944 	177366 	199899 	: 	: 	: 	: 	: 
FOR,NR,I551,FI1B	1550963 	1394372 	1290984 	1258341 	1241219 	1252110 	1184154 	1038242 	988631 	1114358 	1105322 	1040559 	903325 	912165 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,NR,I551,FI1C	283510 	239798 	249313 	335789 	394135 	379308 	352897 	305556 	277910 	320523 	303846 	270565 	231970 	225426 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,NR,I551,FI1D	711718 	606188 	531357 	540111 	566363 	550919 	501903 	439364 	418887 	481979 	486662 	459421 	431580 	417433 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,NR,I551,FI2	72723 	71203 	76738 	71387 	69133 	70506 	73772 	68111 	70906 	70881 	71687 	71254 	76059 	77030 	74788 	74439 	75173 	73982 	68912 	63386 	68218 	57218 	51720 	: 	: 	: 	: 	: 
FOR,NR,I551,FI20	72723 	71203 	76738 	71387 	69133 	70506 	73772 	68111 	70906 	70881 	71687 	71254 	76059 	77030 	74788 	74439 	75173 	73982 	68912 	63386 	68218 	57218 	51720 	: 	: 	: 	: 	: 
FOR,NR,I551,FR	: c	: c	35093619 	34393532 	34067189 	31035931 	30383282 	29661659 	28926790 	32324776 	33462941 	32506493 	35032764 	33987943 	32520140 	36093094 	35097007 	34267347 	32339472 	29625250 	: 	: 	27018289 	27120728 	26269529 	28401586 	25238061 	25767898 
FOR,NR,I551,FR1	16160801 	14215595 	15593359 	15673723 	15708223 	14329183 	13881278 	13273155 	13016451 	14441722 	14839240 	14176192 	15414167 	14718760 	12996785 	15111861 	14376237 	13729000 	14195914 	12705488 	: 	: 	10926796 	10874974 	10683897 	12520518 	10309772 	10699159 
FOR,NR,I551,FR10	16160801 	14215595 	15593359 	15673723 	15708223 	14329183 	13881278 	13273155 	13016451 	14441722 	14839240 	14176192 	15414167 	14718760 	12996785 	15111861 	14376237 	13729000 	14195914 	12705488 	: 	: 	10926796 	10874974 	10683897 	12520518 	10309772 	10699159 
FOR,NR,I551,FR2	: 	4105415 	4393323 	4331789 	4080135 	3788139 	3851036 	3900882 	3788843 	4256584 	4477818 	4316707 	4771852 	4751564 	4697199 	5161218 	4987453 	4685347 	3960326 	4742030 	: 	: 	4342589 	3577613 	3451956 	3575440 	3591748 	3464484 
FOR,NR,I551,FR21	: 	652391 	617648 	624243 	605090 	543843 	596117 	633643 	626695 	679480 	682111 	634743 	804744 	686873 	691072 	719356 	685114 	637504 	491319 	490863 	: 	: 	484163 	125423 	122352 	: 	: 	: 
FOR,NR,I551,FR22	: 	378238 	361330 	352759 	335924 	328450 	318912 	353069 	366723 	399692 	428400 	444092 	507943 	497407 	487637 	540946 	542013 	477883 	313515 	282610 	: 	: 	256602 	232477 	252115 	280785 	292958 	267245 
FOR,NR,I551,FR23	: 	380309 	398089 	385150 	374103 	331341 	317408 	311783 	321184 	425673 	478942 	450971 	556066 	546774 	495015 	554742 	488478 	541053 	356579 	386522 	: 	: 	332944 	369635 	366754 	361060 	430587 	286955 
FOR,NR,I551,FR24	: 	807308 	939458 	915601 	943713 	898501 	897840 	882079 	850181 	920473 	1022181 	971501 	982095 	917716 	1020397 	1150065 	1116499 	1119521 	894350 	878342 	: 	: 	852592 	939928 	866851 	976917 	1012344 	997933 
FOR,NR,I551,FR25	: 	661270 	698527 	765328 	692292 	576369 	588562 	582180 	557737 	673428 	707183 	664780 	715988 	847654 	796285 	832637 	836537 	697516 	673425 	639630 	: 	: 	566503 	647461 	604675 	666967 	599647 	728347 
FOR,NR,I551,FR26	: 	1225900 	1378271 	1288708 	1129014 	1109635 	1132196 	1138129 	1066323 	1157839 	1159001 	1150621 	1205016 	1255140 	1206793 	1363472 	1318813 	1211870 	1231138 	1238057 	: 	: 	1169891 	1262689 	1239209 	1289711 	1256212 	1184004 
FOR,NR,I551,FR3	: 	1124797 	1118334 	1077184 	983979 	932124 	917595 	949258 	964759 	1136917 	1233899 	1150540 	1121449 	1241784 	1226809 	1266053 	1210161 	1178583 	936836 	826005 	: 	: 	679894 	782258 	701922 	679952 	719111 	588871 
FOR,NR,I551,FR30	: 	1124797 	1118334 	1077184 	983979 	932124 	917595 	949258 	964759 	1136917 	1233899 	1150540 	1121449 	1241784 	1226809 	1266053 	1210161 	1178583 	936836 	826005 	: 	: 	679894 	782258 	701922 	679952 	719111 	588871 
FOR,NR,I551,FR4	: 	2399202 	2419585 	2360564 	2297875 	2020559 	1977713 	1926288 	1832665 	1877185 	1917055 	1874286 	2153225 	2202395 	2246411 	2375701 	2417128 	2303310 	2069535 	1926022 	: 	: 	1787425 	1828952 	1753041 	1696670 	1692819 	1651148 
FOR,NR,I551,FR41	: 	558030 	565962 	532038 	526439 	459264 	421345 	445200 	398834 	429668 	443587 	412670 	555420 	497465 	558044 	582697 	652030 	607532 	547121 	428342 	: 	: 	397529 	416589 	435817 	412535 	430224 	406111 
FOR,NR,I551,FR42	: 	1562439 	1572215 	1592472 	1554242 	1374715 	1371513 	1295847 	1244220 	1250004 	1277724 	1261880 	1382030 	1462680 	1444118 	1513016 	1458480 	1403342 	1297999 	1288290 	: 	: 	1181402 	1197689 	1107970 	1086633 	1061528 	1021007 
FOR,NR,I551,FR43	: 	278734 	281408 	236054 	217193 	186580 	184855 	185242 	189611 	197512 	195744 	199737 	215775 	242251 	244249 	279988 	306617 	292436 	224415 	209390 	: 	: 	208494 	214674 	209254 	197502 	201067 	224030 
FOR,NR,I551,FR5	: 	1359225 	1326353 	1252641 	1180931 	1094257 	1075697 	1062101 	1048186 	1170921 	1355053 	1258473 	1350823 	1491177 	1491962 	1538003 	1498874 	1508873 	1338425 	1333129 	: 	: 	1238804 	1408509 	1514352 	1587083 	1068110 	947041 
FOR,NR,I551,FR51	: 	407964 	385741 	336445 	353303 	339440 	308720 	292728 	299215 	352106 	386120 	331416 	361400 	370161 	397327 	426299 	397290 	383864 	328503 	299566 	: 	: 	299154 	330962 	346895 	359764 	: 	: 
FOR,NR,I551,FR52	: 	583671 	593808 	593043 	536432 	501937 	517369 	515122 	510426 	555778 	660736 	625619 	674419 	782610 	755508 	733913 	722697 	761503 	683700 	679845 	: 	: 	665262 	733131 	815714 	896211 	915451 	765360 
