duration,dest,purpose,tinfo,unit,geo\time	2011Q4 	2011Q3 	2011Q2 	2011Q1 	2010Q4 	2010Q3 	2010Q2 	2010Q1 	2009Q4 	2009Q3 	2009Q2 	2009Q1 	2008Q4 	2008Q3 	2008Q2 	2008Q1 	2007Q4 	2007Q3 	2007Q2 	2007Q1 	2006Q4 	2006Q3 	2006Q2 	2006Q1 	2005Q4 	2005Q3 	2005Q2 	2005Q1 	2004Q4 	2004Q3 	2004Q2 	2004Q1 	2003Q4 	2003Q3 	2003Q2 	2003Q1 	2002Q4 	2002Q3 	2002Q2 	2002Q1 	2001Q4 	2001Q3 	2001Q2 	2001Q1 	2000Q4 	2000Q3 	2000Q2 	2000Q1 	1999Q4 	1999Q3 	1999Q2 	1999Q1 	1998Q4 	1998Q3 	1998Q2 	1998Q1 	1997Q4 	1997Q3 	1997Q2 	1997Q1 	1996Q4 	1996Q3 	1996Q2 	1996Q1 	1995Q4 	1995Q3 	1995Q2 	1995Q1 
N_GE4,OUT,PERS,M02,NR,CY	: 	: 	: 	499839 	: 	: 	: 	506969 	: 	: 	: 	509071 	: 	: 	: 	471687 	: 	: 	: 	469895 	: 	: 	: 	399361 	: 	: 	: 	281084 	: 	: 	: 	283433 	: 	: 	: 	332757 	: 	: 	: 	239779 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M02,NR,CZ	: 	: 	: 	1479216 	: 	: 	: 	: 	1583566 	1583566 	1583566 	1583566 	: 	: 	: 	: 	1330430 	1330430 	1330430 	1330430 	1398208 	1398208 	1398208 	1398208 	1643547 	1643547 	1643547 	1643547 	959566 	959566 	959566 	959566 	1992574 	1992574 	1992574 	1992574 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M02,NR,DE	: 	: 	: 	23684072 	: 	: 	: 	24785523 	: 	: 	: 	33619340 	: 	: 	: 	28442890 	: 	: 	: 	: u	33367758 	49367758 	49367758 	49367758 	47367987 	47367987 	47367987 	47368000 	34171000 	34171000 	34171000 	34171000 	34391000 	34391000 	34391000 	34391000 	: 	51279000 	: 	40570000 	: 	: 	51279000 	51279000 	: 	: 	42600095 	42600095 	37600000 	: 	37600000 	37600000 	: 	: 	: 	33000000 	: 	: 	: 	23600000 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M02,NR,EL	: 	: 	: 	79169 	: 	: 	: 	108570 	: 	: 	: 	58773 	: 	: 	: 	245123 	: 	: 	: 	183131 	: 	: 	: 	289756 	: 	: 	: 	154255 	: 	: 	: 	525189 	: 	: 	: 	300999 	: 	: 	: 	86566 	: 	: 	: 	340694 	: 	: 	: 	217757 	: 	: 	: 	143611 	: 	: 	: 	286833 	: 	: 	: 	241026 	: 	: 	: 	172553 	: 	: 	: 	610605 
N_GE4,OUT,PERS,M02,NR,ES	: 	: 	: 	2709560 	: 	2410059 	2410059 	2409472 	2630066 	2630066 	2630066 	2630066 	3332644 	3332644 	3332644 	3332644 	2250374 	2250374 	2250374 	2250374 	2137392 	2137392 	2137392 	2137392 	: 	: 	: 	2291749 	: 	: 	: 	1057889 	: 	: 	: 	580976 	: 	: 	: 	598524 	: 	: 	: 	998620 	: 	: 	: 	1045932 	: 	: 	: 	756051 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M02,NR,FI	: 	: 	164000 	1311000 	: 	: 	304000 	1476000 	: 	: 	: 	1357000 	: 	: 	155000 	1693000 	: 	: 	360000 	1083000 	: 	: 	322000 	1179000 	: 	: 	: 	1140000 	: 	: 	398000 	1213000 	: 	: 	214000 	971000 	: 	: 	432000 	789000 	: 	: 	97000 	862000 	: 	: 	: 	1089000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	727000 	: 	: 	: 	818000 	: 	: 	: 	: 
N_GE4,OUT,PERS,M02,NR,FR	0 	0 	151749 	9161684 	0 	0 	278666 	7832518 	: 	: 	241964 	8360319 	0 	581015 	235658 	8822180 	0 	0 	133206 	8429927 	0 	0 	1196758 	10232825 	0 	0 	198226 	8819583 	6707000 	6707000 	6707000 	6707000 	5774000 	5774000 	5774000 	5774000 	6425000 	6425000 	6425000 	6425000 	: 	: 	: 	: 	: 	: 	: 	7333000 	: 	: 	: 	6982000 	: 	: 	: 	6718000 	: 	: 	: 	6727000 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M02,NR,HR	0 	0 	: 	321681 	0 	0 	0 	649994 	: 	: 	: 	249259 	: 	: 	: 	618515 	: 	: 	4371 	214045 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M02,NR,HU	: 	: 	: 	1201581 	: 	1336702 	1336702 	1336702 	1728616 	1728616 	1728616 	1728616 	1438180 	1438180 	1438180 	1438180 	1404640 	1404640 	1404640 	1404640 	998716 	998716 	998716 	998716 	1929037 	1840182 	1840182 	1840182 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M02,NR,IE	: 	: 	: 	: u	: 	: 	: 	: u	: 	: 	: 	2220000 	: 	: 	: 	2344000 	: 	: 	: 	2059000 	: 	: 	: 	1754000 	: 	: 	: 	1385000 	: 	: 	: 	1719000 	: 	: 	: 	1171000 	: 	: 	: 	971000 	: 	: 	: 	1057000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M02,NR,IT	: 	: 	: 	4323564 	: 	: 	: 	2746230 	: 	: 	495856 	3799040 	: 	2387623 	2809671 	3872889 	: 	: 	: 	4445074 	: 	: 	: 	2180548 	: 	: 	: 	3647669 	: 	: 	: 	4162673 	: 	: 	: 	3238815 	: 	: 	: 	1934795 	: 	: 	770720 	4276404 	: 	2742442 	: 	3298030 	: 	: 	3166179 	2777368 	: 	: 	1510897 	2289986 	: 	: 	: 	3092839 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M02,NR,LU	: 	: 	: 	506120 	: 	: 	: 	465919 	: 	: 	: 	476474 	: 	: 	: 	403618 	: 	: 	: 	385100 	: 	: 	: 	380400 	: 	: 	: 	458900 	: 	: 	: 	506700 	: 	: 	: 	1276400 	: 	: 	: 	320000 	: 	: 	: 	319000 	: 	: 	: 	342000 	: 	: 	: 	295000 	: 	: 	: 	324000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M02,NR,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	198486 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M02,NR,MT	: 	: 	: 	62001 	: 	: 	: 	70999 	: 	: 	: 	65868 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M02,NR,NL	: 	0 	: 	6548000 	: 	: 	: 	7494000 	: 	: 	: 	6924000 	: 	: 	: 	6849000 	: 	: 	: 	6816000 	: 	: 	: 	7026000 	: 	: 	: 	6853000 	: 	: 	: 	8554000 	: 	: 	: 	6724000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M02,NR,NO	: 	: 	: 	2606938 	: 	2350000 	2350000 	2350000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1650000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M02,NR,PL	: 	: 	: 	1254000 	: 	: 	: 	1909000 	: 	: 	: 	2257000 	: 	: 	: 	3845000 	: 	: 	: 	2924000 	: 	: 	: 	3366000 	: 	: 	: 	2760000 e	: 	: 	: 	905000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M02,NR,PT	0 	: 	: 	398447 	: 	: 	: 	381059 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	753724 	: 	: 	: 	428362 	: 	: 	: 	779430 	: 	: 	: 	338611 	: 	: 	: 	492183 	: 	: 	: 	269654 	: 	: 	: 	227706 	: 	: 	: 	479402 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M02,NR,RO	: 	: 	: 	237224 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	535592 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M02,NR,SE	: 	: 	: 	4693000 	: 	: 	: 	4855000 	: 	: 	: 	4226000 	: 	: 	: 	3937000 	: 	: 	: 	3336000 	: 	: 	: 	3296000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3013000 	: 	: 	: 	2642000 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M02,NR,SI	0 	0 	0 	317000 	0 	: 	: 	333000 	: 	: 	: 	270214 	: 	: 	: 	298116 	: 	: 	: 	267931 	: 	: 	: 	247478 	: 	: 	: 	251967 	: 	: 	26702 	312718 	: 	: 	: 	247013 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M02,NR,SK	0 	0 	0 	471732 	: 	: 	: 	510250 	: 	: 	: 	387500 	: 	: 	: 	464802 	: 	: 	: 	778875 	: 	: 	: 	362425 	: 	: 	: 	710208 	: 	: 	: 	329511 	: 	: 	: 	823644 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M02,NR,UK	: 	: 	: 	25081339 	: 	: 	: 	28262486 	: 	: 	: 	26786342 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	25069701 	: 	: 	: 	25079324 	: 	: 	: 	24366808 	: 	: 	: 	23600000 	: 	: 	: 	20400000 	: 	: 	: 	23500000 	: 	: 	: 	21900000 	: 	: 	14400000 	14400000 	: 	: 	11800000 	12300000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M03,NR,BE	: 	: 	: 	2755224 	: 	: 	: 	2645670 	: 	: 	: 	2026462 	: 	: 	: 	5605801 	: 	364176 	88156 	3649264 	: 	4016 	34740 	2888713 	: 	: 	88550 	4125820 	: 	: 	191871 	2225772 	: 	43680 	146194 	2250112 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2857891 	: 	: 	: 	: 
N_GE4,OUT,PERS,M03,NR,CH	: 	: 	: 	: u	: 	: 	: 	: u	: 	: 	: 	: u	: 	: 	: 	4133324 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M03,NR,CY	: 	: 	: 	560909 	: 	: 	: 	587940 	: 	: 	: 	519161 	: 	: 	: 	551715 	: 	: 	: 	508003 	: 	: 	: 	439675 	: 	: 	: 	370429 	: 	: 	: 	314218 	: 	: 	: 	323200 	: 	: 	: 	326626 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M03,NR,CZ	: 	: 	: 	1183116 	: 	: 	: 	: 	1291531 	1291531 	1291531 	1291531 	: 	: 	: 	: 	1676795 	1676795 	1676795 	1676796 	1620207 	1620207 	1620207 	1620207 	930717 	930717 	930717 	930718 	898259 	898259 	898259 	898259 	1569911 	1569911 	1569911 	1569912 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M03,NR,DE	: 	: 	: 	33206170 	: 	: 	: 	39133482 	: 	: 	: 	40904966 	: 	: 	: 	44085413 	: 	: 	: 	35370610 	44943984 	70113659 	70113659 	70113659 	61320975 	61320975 	61320975 	61321000 	43073000 	43073000 	43073000 	43073000 	34364000 	34364000 	34364000 	34364000 	: 	53830000 	: 	53079000 	: 	: 	53830000 	53830000 	: 	: 	48012165 	48012165 	60200000 	: 	60200000 	60200000 	: 	: 	: 	47400000 	: 	: 	: 	42400000 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M03,NR,EL	: 	: 	: 	344558 	: 	: 	: 	458318 	: 	: 	: 	183704 	: 	: 	: 	263396 	: 	: 	: 	369446 	: 	: 	: 	595259 	: 	: 	: 	677113 	: 	: 	: 	210202 	: 	: 	: 	128565 	: 	: 	: 	220816 	: 	: 	: 	224930 	: 	: 	: 	166727 	: 	: 	: 	398033 	: 	: 	: 	104536 	: 	: 	: 	272167 	: 	: 	: 	189093 	: 	: 	: 	346379 
N_GE4,OUT,PERS,M03,NR,ES	: 	: 	: 	3753433 	: 	3369002 	3369002 	3329823 	2759485 	2759485 	2759485 	2759485 	4803275 	4803275 	4803275 	4803275 	2169923 	2169923 	2169923 	2169923 	2475816 	2475816 	2475816 	2475816 	: 	: 	: 	4057507 	: 	: 	: 	1569362 	: 	: 	: 	1008667 	: 	: 	: 	1533743 	: 	: 	: 	1388927 	: 	: 	: 	1967322 	: 	: 	: 	970622 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M03,NR,FI	: 	: 	625000 	1177000 	: 	: 	646000 	996000 	: 	: 	652000 	1023000 	: 	: 	710000 	1592000 	: 	: 	628000 	972000 	: 	: 	420000 	714000 	: 	: 	379000 	776000 	: 	: 	83000 	710000 	: 	: 	277000 	573000 	: 	: 	490000 	669000 	: 	: 	347000 	834000 	: 	: 	353000 	896000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	983000 	: 	: 	: 	1017000 	: 	: 	: 	: 
N_GE4,OUT,PERS,M03,NR,FR	0 	0 	4225082 	6090104 	0 	0 	3396429 	5377916 	: 	: 	3340012 	5993831 	0 	0 	3232346 	6307330 	0 	395408 	4503198 	7348616 	0 	0 	4323304 	5333121 	0 	0 	3492406 	6144016 	8951000 	8951000 	8951000 	8951000 	7989000 	7989000 	7989000 	7989000 	8005000 	8005000 	8005000 	8005000 	: 	: 	: 	: 	: 	: 	: 	6314000 	: 	: 	: 	6390000 	: 	: 	: 	9004000 	: 	: 	: 	7344000 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M03,NR,HR	0 	0 	: 	293127 	0 	0 	0 	809902 	: 	: 	: 	365212 	: 	: 	: 	495659 	: 	: 	6377 	253328 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M03,NR,HU	: 	: 	: 	1550717 	: 	1471337 	1471337 	1471337 	1690801 	1690801 	1690801 	1690801 	1737314 	1737314 	1737314 	1737314 	1585773 	1585773 	1585773 	1585773 	1289966 	1289966 	1289966 	1289966 	2200357 	2124829 	2124829 	2124829 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M03,NR,IE	: 	: 	: 	: u	: 	: 	: 	: u	: 	: 	: 	2177000 	: 	: 	: 	3252000 	: 	: 	: 	2454000 	: 	: 	: 	1973000 	: 	: 	: 	1892000 	: 	: 	: 	1412000 	: 	: 	: 	1253000 	: 	: 	: 	1511000 	: 	: 	: 	1136000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M03,NR,IT	: 	: 	249191 	3399943 	: 	: 	617006 	4581022 	: 	: 	729687 	2962606 	: 	: 	611855 	4526374 	: 	: 	803156 	3953397 	84810 	: 	717413 	2816407 	: 	: 	602951 	3735396 	: 	: 	396125 	4752099 	: 	: 	646557 	3201030 	: 	: 	1426265 	1451608 	: 	: 	826287 	2325375 	: 	: 	891809 	2547412 	: 	: 	459680 	1786163 	: 	: 	324809 	3031439 	: 	: 	480210 	4369983 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M03,NR,LU	: 	: 	: 	421178 	: 	: 	: 	527427 	: 	: 	: 	401268 	: 	: 	: 	550267 	: 	: 	: 	405390 	: 	: 	: 	340600 	: 	: 	: 	416400 	: 	: 	: 	310600 	: 	: 	: 	1029400 	: 	: 	: 	367000 	: 	: 	: 	261000 	: 	: 	: 	267000 	: 	: 	: 	243000 	: 	: 	: 	308000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M03,NR,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	451896 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M03,NR,MT	: 	: 	: 	99233 	: 	: 	: 	116391 	: 	: 	: 	83283 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M03,NR,NL	: 	0 	: 	5871000 	: 	: 	: 	4799000 	: 	: 	: 	4932000 	: 	: 	: 	5664000 	: 	: 	: 	5883000 	: 	: 	: 	4515000 	: 	: 	: 	5440000 	: 	: 	: 	5110000 	: 	: 	: 	4910000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M03,NR,NO	: 	: 	: 	2355719 	: 	2760000 	2760000 	2760000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2010000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M03,NR,PL	: 	: 	: 	4006000 	: 	: 	: 	1565000 	: 	: 	: 	1520000 	: 	: 	: 	5197000 	: 	: 	: 	2042000 	: 	: 	: 	2730000 	: 	: 	: 	2950000 e	: 	: 	: 	695000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M03,NR,PT	0 	: 	: 	383245 	: 	: 	: 	381230 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	240196 	: 	: 	: 	1210935 	: 	: 	: 	429094 	: 	: 	: 	389731 	: 	: 	: 	482582 	: 	: 	: 	382492 	: 	: 	: 	552314 	: 	: 	: 	454080 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M03,NR,RO	: 	: 	: 	192766 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	165334 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M03,NR,SE	: 	: 	: 	5951000 	: 	: 	: 	6094000 	: 	: 	: 	4819000 	: 	: 	: 	5389000 	: 	: 	: 	7999000 	: 	: 	: 	5652000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5704000 	: 	: 	: 	5466000 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M03,NR,SI	0 	0 	: u	: u	0 	: 	: u	: u	: 	: 	: u	: u	: 	: 	: 	: u	: 	: 	22317 	109572 	: 	: 	6202 	125439 	: 	: 	32523 	194418 	: 	: 	23333 	85182 	: 	: 	11330 	119572 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M03,NR,SK	0 	0 	133344 	662080 	: 	: 	: 	383708 	: 	: 	24828 	1150875 	: 	: 	: 	961116 	: 	: 	95976 	635500 	: 	: 	63840 	525350 	: 	: 	30132 	476760 	: 	: 	51561 	410025 	: 	: 	: 	318636 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M03,NR,UK	: 	: 	: 	30531516 	: 	: 	: 	29616270 	: 	: 	: 	33267793 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	23640516 	: 	: 	: 	35000460 	: 	: 	: 	22977694 	: 	: 	: 	22800000 	: 	: 	: 	28600000 	: 	: 	: 	25400000 	: 	: 	: 	24800000 	: 	: 	18700000 	18700000 	: 	: 	14900000 	15600000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M04,NR,BE	: 	: 	5186381 	: 	: 	: 	4889508 	: 	: 	: 	5578653 	: 	: 	: 	3121054 	: 	: 	: 	3942326 	16928 	: 	: 	3625872 	: 	: 	300498 	3261246 	: 	646000 	55874 	4313301 	: 	: 	: 	3523190 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3919388 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M04,NR,CH	: 	: 	: u	: 	: 	: 	: u	: 	: 	: 	: u	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M04,NR,CY	: 	: 	626787 	: 	: 	: 	783806 	: 	: 	: 	674950 	: 	: 	: 	554561 	: 	: 	: 	661218 	: 	: 	: 	457669 	: 	: 	: 	353837 	: 	: 	: 	389484 	: 	: 	: 	266221 	: 	: 	: 	262346 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M04,NR,CZ	: 	: 	1056319 	: 	: 	: 	: 	: 	1717600 	1717600 	1717600 	: 	: 	: 	: 	: 	1341710 	1341710 	1341710 	: 	1510180 	1510180 	1510180 	: 	764161 	764161 	764161 	: 	1853508 	1853508 	1853508 	: 	952352 	952352 	952352 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M04,NR,DE	: 	: 	46882180 	: 	: 	: 	47038135 	: 	: 	: 	38196134 	: 	: 	: 	38598116 	: 	: 	: 	37518969 	: 	48317283 	48317283 	48317283 	: 	50048147 	50048147 	50048147 	: 	38763000 	38763000 	38763000 	: 	47777000 	47777000 	47777000 	: 	: 	39175000 	39175000 	: 	: 	: 	83930000 	: 	: 	: 	62227746 	: 	45800000 	: 	45800000 	: 	: 	: 	56000000 	: 	: 	: 	47700000 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE4,OUT,PERS,M04,NR,EL	: 	: 	479977 	: 	: 	: 	1070413 	: 	: 	: 	674508 	: 	: 	: 	915229 	: 	: 	: 	1372133 	: 	: 	: 	914236 	: 	: 	: 	903437 	: 	: 	: 	911452 	: 	: 	: 	767338 	: 	: 	: 	448470 	: 	: 	: 	587121 	: 	: 	: 	478583 	: 	: 	: 	277005 	: 	: 	: 	435065 	: 	: 	: 	564975 	: 	: 	: 	572356 	: 	: 	: 	456232 	: 
