unit,purpose,duration,partner,expend,geo\time	2016 	2015 	2014 	2013 	2012 
NAC,TOTAL,N1-3,OUT,REST,HU	9483.01 	8581.95 	8479.19 	7898.26 	7850.46 
NAC,TOTAL,N1-3,OUT,REST,IT	: 	: 	: b	: 	: 
NAC,TOTAL,N1-3,OUT,REST,LT	24.99 	25.57 	20.92 	73.33 	98.95 
NAC,TOTAL,N1-3,OUT,REST,LU	105.91 	105.19 	88.14 	78.06 	78.95 
NAC,TOTAL,N1-3,OUT,REST,LV	19.65 	22.8 	15.07 	25.15 	10.33 
NAC,TOTAL,N1-3,OUT,REST,MT	: 	: 	: b	: 	: 
NAC,TOTAL,N1-3,OUT,REST,NL	55.69 	49.79 	53.05 	60.41 	60.33 
NAC,TOTAL,N1-3,OUT,REST,PL	236.06 	196.52 	188.65 b	327.81 	332.3 
NAC,TOTAL,N1-3,OUT,REST,PT	60.63 	56.96 	50.79 	28.12 	27.7 
NAC,TOTAL,N1-3,OUT,REST,RO	171.14 	176.8 	128.19 	189.07 	201.98 
NAC,TOTAL,N1-3,OUT,REST,SI	27.57 	31.71 	27.89 	27.43 	34.31 
NAC,TOTAL,N1-3,OUT,REST,SK	48.25 	46.92 	39.47 	35.62 b	: 
NAC,TOTAL,N1-3,OUT,REST,UK	: 	: 	: 	0 	0 
NAC,TOTAL,N1-3,OUT,TOTAL,AT	444.65 	479.24 	508.32 	476.94 	445.78 
NAC,TOTAL,N1-3,OUT,TOTAL,BE	338.89 	290.12 	301.52 	348.93 	331.48 
NAC,TOTAL,N1-3,OUT,TOTAL,BG	505.56 	457.46 	370.17 	414.38 	443.14 
NAC,TOTAL,N1-3,OUT,TOTAL,CH	479.45 	477.56 	463.95 	578.07 	521.23 
NAC,TOTAL,N1-3,OUT,TOTAL,CY	643.04 	602.7 	598.77 	591.17 	514.18 
NAC,TOTAL,N1-3,OUT,TOTAL,CZ	5284.81 	4579.15 	4584.78 	5020.62 	4678.94 
NAC,TOTAL,N1-3,OUT,TOTAL,DE	420.27 	466.95 	420.3 	462.93 	526.78 
NAC,TOTAL,N1-3,OUT,TOTAL,DK	3047.51 	3233.35 	2914.39 b	3274.57 b	4047.77 
NAC,TOTAL,N1-3,OUT,TOTAL,EE	320.45 	266.37 	223.76 	250.38 	194.63 
NAC,TOTAL,N1-3,OUT,TOTAL,EL	372.84 	374.05 	411.38 	433.89 	304.56 
NAC,TOTAL,N1-3,OUT,TOTAL,ES	417.98 	355.39 b	271.02 	271.67 	223.31 
NAC,TOTAL,N1-3,OUT,TOTAL,EU28	: 	: 	: 	: 	1697.87 
NAC,TOTAL,N1-3,OUT,TOTAL,FI	474.82 	475.01 	477.48 	488.33 	532.37 
NAC,TOTAL,N1-3,OUT,TOTAL,FR	457.23 	487.4 	461.36 	438.81 	446.25 
NAC,TOTAL,N1-3,OUT,TOTAL,HR	2365.23 	2197.76 	1960.33 	2018.41 	1533.93 
NAC,TOTAL,N1-3,OUT,TOTAL,HU	50095.91 	47529.34 	50557.22 	50754.52 	47986.03 
NAC,TOTAL,N1-3,OUT,TOTAL,IE	434.65 	474.41 	434.19 	411.16 	401.4 
NAC,TOTAL,N1-3,OUT,TOTAL,IT	441.97 	431.51 	293.13 b	406.3 	390.93 
NAC,TOTAL,N1-3,OUT,TOTAL,LT	195.28 	200.61 	204.03 	640.6 	594.78 
NAC,TOTAL,N1-3,OUT,TOTAL,LU	448.33 	445.75 	442.66 	408.74 	385.82 
NAC,TOTAL,N1-3,OUT,TOTAL,LV	169.06 	206.49 	158.16 	194.96 	112.54 
NAC,TOTAL,N1-3,OUT,TOTAL,MT	604.14 	669.75 	650.04 b	641.12 	653.46 
NAC,TOTAL,N1-3,OUT,TOTAL,NL	297.22 	268.8 	298.7 	311.31 	311.11 
NAC,TOTAL,N1-3,OUT,TOTAL,PL	1161.05 	1078.34 	1030.91 b	1431.4 	1933.75 
NAC,TOTAL,N1-3,OUT,TOTAL,PT	279.69 	257.2 	285.07 	197.88 	158.09 
NAC,TOTAL,N1-3,OUT,TOTAL,RO	1081.46 	1078.26 	1035.58 	1028.29 	1338.35 
NAC,TOTAL,N1-3,OUT,TOTAL,SE	3562.65 	4491.41 	3140.11 	: 	: 
NAC,TOTAL,N1-3,OUT,TOTAL,SI	175.49 	183.92 	172.87 	170.11 	208.25 
NAC,TOTAL,N1-3,OUT,TOTAL,SK	220.34 	207.73 	235.04 	215.51 b	261.35 
NAC,TOTAL,N1-3,OUT,TOTAL,UK	: 	: 	: 	316.28 	215.67 
NAC,TOTAL,N1-3,OUT,TRA,AT	171.7 	186.64 	206.89 	200.94 	168.03 
NAC,TOTAL,N1-3,OUT,TRA,BE	112.55 	89.56 	91.59 	114.17 	123.96 
NAC,TOTAL,N1-3,OUT,TRA,BG	196.68 	176.64 	155.42 	141.04 	155.37 
NAC,TOTAL,N1-3,OUT,TRA,CH	141.73 	152 	136.16 	194.58 	188.13 
NAC,TOTAL,N1-3,OUT,TRA,CY	251.3 	231.68 	258.54 	261.28 	267.62 
NAC,TOTAL,N1-3,OUT,TRA,CZ	1588.93 	1274.51 	1403.87 	1631.21 	1483.3 
NAC,TOTAL,N1-3,OUT,TRA,DE	198.54 	205.57 	209.84 	212.48 	298.26 
NAC,TOTAL,N1-3,OUT,TRA,DK	1056.44 	1267.54 	1155.62 b	1465.93 b	1893.11 
NAC,TOTAL,N1-3,OUT,TRA,EE	132.71 	105.67 	63.11 	81.07 	64.63 
NAC,TOTAL,N1-3,OUT,TRA,EL	134.33 	130.58 	167.6 	181.38 	151.61 
NAC,TOTAL,N1-3,OUT,TRA,ES	154.66 	123.34 b	63.15 	51.73 	45.72 
NAC,TOTAL,N1-3,OUT,TRA,EU28	: 	: 	: 	: 	319.84 
NAC,TOTAL,N1-3,OUT,TRA,FI	165.04 	168.3 	166.82 	165.35 	186.37 
NAC,TOTAL,N1-3,OUT,TRA,FR	178.42 	217.79 	198.94 	189.41 	191.77 
NAC,TOTAL,N1-3,OUT,TRA,HR	954.86 	760.08 	742.17 	635.15 	591.43 
NAC,TOTAL,N1-3,OUT,TRA,HU	6734.95 	6837.82 	6293.4 	2279.43 	1733.44 
NAC,TOTAL,N1-3,OUT,TRA,IE	151.2 	169.21 	161.48 	154.49 	152.86 
NAC,TOTAL,N1-3,OUT,TRA,IT	190.39 	220.52 	143.5 b	170.69 	170.81 
NAC,TOTAL,N1-3,OUT,TRA,LT	59.94 	68.11 	71.69 	185.59 	186.51 
NAC,TOTAL,N1-3,OUT,TRA,LU	150.22 	151.53 	166 	157.3 	151.07 
NAC,TOTAL,N1-3,OUT,TRA,LV	56.74 	72.13 	60.67 	72.67 	52.45 
NAC,TOTAL,N1-3,OUT,TRA,MT	153.93 	198.78 	200.79 b	194.95 	214.7 
NAC,TOTAL,N1-3,OUT,TRA,NL	103.34 	94.98 	112.09 	117.27 	107.14 
NAC,TOTAL,N1-3,OUT,TRA,PL	378.45 	402.65 	344.02 b	548.25 	950.47 
NAC,TOTAL,N1-3,OUT,TRA,PT	121.88 	98.05 	119.94 	99.29 	64.65 
NAC,TOTAL,N1-3,OUT,TRA,RO	383.7 	425.01 	431.36 	399.39 	424.51 
NAC,TOTAL,N1-3,OUT,TRA,SE	1145.66 	2161.02 	1639.55 	: 	: 
NAC,TOTAL,N1-3,OUT,TRA,SI	67.96 	70.51 	72.91 	68.48 	92.81 
NAC,TOTAL,N1-3,OUT,TRA,SK	70.46 	50.12 	65.34 	66.83 b	83.81 
NAC,TOTAL,N1-3,OUT,TRA,UK	: 	: 	: 	121.65 	44.43 
NAC,TOTAL,N1-3,WORLD,ACC,AT	127.57 	127.16 	121.96 	129.44 	157.89 
NAC,TOTAL,N1-3,WORLD,ACC,BE	106.31 	89.26 	100.06 	109.86 	102.11 
NAC,TOTAL,N1-3,WORLD,ACC,BG	36.02 	37.97 	37.08 	30.88 	24.77 
NAC,TOTAL,N1-3,WORLD,ACC,CH	132.63 	123.4 	136.04 	158.33 	135.27 
NAC,TOTAL,N1-3,WORLD,ACC,CY	49.97 	49.89 	52.23 	50.81 	63 
NAC,TOTAL,N1-3,WORLD,ACC,CZ	317.91 	249.15 	205 	225.51 	201.19 
NAC,TOTAL,N1-3,WORLD,ACC,DE	79.61 	78.67 	77.47 	86.5 	82.34 
NAC,TOTAL,N1-3,WORLD,ACC,DK	613.25 	538.96 	513.02 b	492.54 b	399.22 
NAC,TOTAL,N1-3,WORLD,ACC,EE	30.88 	26.75 	31.84 	34.08 	32.54 
NAC,TOTAL,N1-3,WORLD,ACC,EL	33.19 	32.16 	29.9 	31.11 	22.41 
NAC,TOTAL,N1-3,WORLD,ACC,ES	27.33 	25.46 b	21.74 	21.63 	18.06 
NAC,TOTAL,N1-3,WORLD,ACC,EU28	: 	: 	: 	: 	161.7 
NAC,TOTAL,N1-3,WORLD,ACC,FI	47.18 	45.49 	46.74 	47.32 	50.07 
NAC,TOTAL,N1-3,WORLD,ACC,FR	35.89 	33.6 	32.81 	31.94 	31.63 
NAC,TOTAL,N1-3,WORLD,ACC,HR	396.19 	311.48 	254.5 	223.94 	219.87 
NAC,TOTAL,N1-3,WORLD,ACC,HU	7565.69 	6884.53 	6369.57 	5931.09 	4977 
NAC,TOTAL,N1-3,WORLD,ACC,IE	81.46 	83.66 	78.63 	75.05 	72.75 
NAC,TOTAL,N1-3,WORLD,ACC,IT	68.51 	65.02 	48.26 b	64.93 	66.47 
NAC,TOTAL,N1-3,WORLD,ACC,LT	34.89 	30.86 	23.71 	65.2 	59.06 
NAC,TOTAL,N1-3,WORLD,ACC,LU	140.01 	135.43 	125.89 	121.02 	117.52 
NAC,TOTAL,N1-3,WORLD,ACC,LV	13.15 	14.31 	12.21 	14.37 	5.18 
NAC,TOTAL,N1-3,WORLD,ACC,MT	90.52 	97.37 	94.53 b	72.11 	83.14 
NAC,TOTAL,N1-3,WORLD,ACC,NL	49.53 	43.79 	39.32 	42.96 	42.37 
NAC,TOTAL,N1-3,WORLD,ACC,PL	83.89 	76.15 	60.96 b	156.83 	148.99 
NAC,TOTAL,N1-3,WORLD,ACC,PT	12.75 	12.49 	11.81 	6.65 	10.01 
NAC,TOTAL,N1-3,WORLD,ACC,RO	50.38 	44.21 	36.82 	34.41 	34.61 
NAC,TOTAL,N1-3,WORLD,ACC,SE	694.26 	531.49 	482.42 	: 	: 
NAC,TOTAL,N1-3,WORLD,ACC,SI	44.06 	46.12 	36.41 	32.53 	33.65 
NAC,TOTAL,N1-3,WORLD,ACC,SK	34.41 	32.43 	37.8 	27.43 b	37.79 
NAC,TOTAL,N1-3,WORLD,ACC,UK	: 	: 	: 	70.18 	65.1 
NAC,TOTAL,N1-3,WORLD,DUR,AT	6.79 	6.7 	9.55 	8.82 	2.95 
NAC,TOTAL,N1-3,WORLD,DUR,BE	4.81 	8.65 	10.24 	12.53 	13.36 
NAC,TOTAL,N1-3,WORLD,DUR,BG	0 	0 	0 	0 	0 
NAC,TOTAL,N1-3,WORLD,DUR,CH	4.96 	6.44 	7.38 	: 	: 
NAC,TOTAL,N1-3,WORLD,DUR,CY	0 	0 	0.06 	1.37 	1.44 
NAC,TOTAL,N1-3,WORLD,DUR,CZ	2.13 	5.24 	0.36 	0.7 	3.75 
NAC,TOTAL,N1-3,WORLD,DUR,DE	12.49 	13.5 	16.67 	15.27 	16.13 
NAC,TOTAL,N1-3,WORLD,DUR,DK	182.19 	159.45 	168.29 b	167.75 b	96.3 
NAC,TOTAL,N1-3,WORLD,DUR,EE	0.6 	0.69 	6.54 	5.9 	4.55 
NAC,TOTAL,N1-3,WORLD,DUR,EL	0.69 	0.64 	0.49 	0.12 	26.79 
NAC,TOTAL,N1-3,WORLD,DUR,ES	1.85 	3.95 b	0.12 	0.36 	2.98 
NAC,TOTAL,N1-3,WORLD,DUR,EU28	: 	: 	: 	: 	20.57 
NAC,TOTAL,N1-3,WORLD,DUR,FI	6.36 	5.59 	8.38 	7.86 	4.83 
NAC,TOTAL,N1-3,WORLD,DUR,FR	2.41 	2.04 	1.67 	1.79 	1.96 
NAC,TOTAL,N1-3,WORLD,DUR,HR	11.5 	0 	0 	6.69 	17.49 
NAC,TOTAL,N1-3,WORLD,DUR,HU	756.74 	683.12 	580.78 	259.11 	407.27 
NAC,TOTAL,N1-3,WORLD,DUR,IE	5.61 	4.97 	4.99 	4.34 	5.9 
NAC,TOTAL,N1-3,WORLD,DUR,IT	1.16 	3.45 	9.87 b	0 	0.7 
NAC,TOTAL,N1-3,WORLD,DUR,LT	3.22 	1.44 	0.36 	1.3 	14.82 
NAC,TOTAL,N1-3,WORLD,DUR,LU	1.07 	0.88 	5.78 	10.69 	7.26 
NAC,TOTAL,N1-3,WORLD,DUR,LV	0.57 	0.28 	0.35 	0.95 	1.4 
NAC,TOTAL,N1-3,WORLD,DUR,MT	25.92 	20.85 	26.5 b	0 	0 
NAC,TOTAL,N1-3,WORLD,DUR,NL	0.85 	0.04 	0.15 	8.52 	8.39 
NAC,TOTAL,N1-3,WORLD,DUR,PL	4.58 	8.55 	5.01 b	42.9 	25.57 
NAC,TOTAL,N1-3,WORLD,DUR,PT	0.7 	3.04 	1.24 	0.1 	0.04 
NAC,TOTAL,N1-3,WORLD,DUR,RO	0.49 	0.54 	0.5 	0.35 	0.08 
NAC,TOTAL,N1-3,WORLD,DUR,SE	70.47 	38.65 	37.48 	: 	: 
NAC,TOTAL,N1-3,WORLD,DUR,SI	0.02 	1.1 	0.17 	0.21 	0.42 
NAC,TOTAL,N1-3,WORLD,DUR,SK	0.59 	1.39 	1.4 	1.77 b	7.64 
NAC,TOTAL,N1-3,WORLD,DUR,UK	: 	: 	: 	21.11 	33.89 
NAC,TOTAL,N1-3,WORLD,OTH,AT	106.87 	109.3 	107.01 	88.97 	71.04 
NAC,TOTAL,N1-3,WORLD,OTH,BE	29.4 	87.31 	86.72 	93.9 	78.55 
NAC,TOTAL,N1-3,WORLD,OTH,BG	27.51 	21.04 	19.84 	18.17 	20.67 
NAC,TOTAL,N1-3,WORLD,OTH,CH	56.56 	56.73 	49.02 	59.16 	46.42 
NAC,TOTAL,N1-3,WORLD,OTH,CY	48.16 	27.6 	21.83 	15.7 	17.47 
NAC,TOTAL,N1-3,WORLD,OTH,CZ	528 	488.12 	404.44 	405.65 	385.07 
NAC,TOTAL,N1-3,WORLD,OTH,DE	55.8 	59.24 	54.11 	58.36 	53.56 
NAC,TOTAL,N1-3,WORLD,OTH,DK	566.25 	511.69 	530.59 b	542.94 b	335.74 
NAC,TOTAL,N1-3,WORLD,OTH,EE	21.47 	20.45 	13.97 	15.56 	9.88 
NAC,TOTAL,N1-3,WORLD,OTH,EL	25.72 	26.82 	27.34 	24.67 	13.33 
NAC,TOTAL,N1-3,WORLD,OTH,ES	27.86 	18.61 b	32.65 	35 	37.17 
NAC,TOTAL,N1-3,WORLD,OTH,EU28	: 	: 	: 	: 	190.46 
NAC,TOTAL,N1-3,WORLD,OTH,FI	53.97 	53.7 	54.23 	55.3 	55.88 
NAC,TOTAL,N1-3,WORLD,OTH,FR	46.11 	45.26 	43.66 	42.79 	42.6 
NAC,TOTAL,N1-3,WORLD,OTH,HR	165.96 	219.45 	218.08 	340.53 	157.33 
NAC,TOTAL,N1-3,WORLD,OTH,HU	9817.22 	8423.83 	8366.34 	8572.71 	6848.46 
NAC,TOTAL,N1-3,WORLD,OTH,IE	96.1 	98.65 	97.25 	93.06 	89.36 
NAC,TOTAL,N1-3,WORLD,OTH,IT	68.44 	68.8 	46.34 b	66.13 	67.35 
NAC,TOTAL,N1-3,WORLD,OTH,LT	17.56 	15.34 	21.31 	77.47 	68.24 
NAC,TOTAL,N1-3,WORLD,OTH,LU	50.25 	52.28 	61.2 	45.55 	31.8 
NAC,TOTAL,N1-3,WORLD,OTH,LV	17.03 	18.75 	15.02 	16.32 	12.67 
NAC,TOTAL,N1-3,WORLD,OTH,MT	166.95 	155.41 	146.38 b	145.46 	131.94 
NAC,TOTAL,N1-3,WORLD,OTH,NL	21.1 	18.44 	18.9 	12.72 	11.73 
NAC,TOTAL,N1-3,WORLD,OTH,PL	73.47 	69.13 	70.65 b	65.29 	110.63 
NAC,TOTAL,N1-3,WORLD,OTH,PT	11.69 	13.13 	13.16 	11.48 	10.8 
NAC,TOTAL,N1-3,WORLD,OTH,RO	82.89 	71.98 	70.06 	68.28 	87.77 
NAC,TOTAL,N1-3,WORLD,OTH,SE	614.78 	615.25 	476.45 	: 	: 
NAC,TOTAL,N1-3,WORLD,OTH,SI	19.63 	18.56 	20.43 	21.19 	20.69 
NAC,TOTAL,N1-3,WORLD,OTH,SK	32.03 	30.98 	32.78 	29.75 b	70.37 
NAC,TOTAL,N1-3,WORLD,OTH,UK	: 	: 	: 	15.4 	17.11 
NAC,TOTAL,N1-3,WORLD,REST,BE	66.31 	0 	0 	0 	: 
NAC,TOTAL,N1-3,WORLD,REST,BG	56.2 	59.55 	66.58 	57.14 	45.92 
NAC,TOTAL,N1-3,WORLD,REST,CH	95.89 	86.05 	86.71 	91.72 	85.8 
NAC,TOTAL,N1-3,WORLD,REST,CY	50.4 	51.4 	62.06 	67.54 	: 
NAC,TOTAL,N1-3,WORLD,REST,CZ	304.19 	318.87 	230.7 	255.13 	229.28 
NAC,TOTAL,N1-3,WORLD,REST,DK	: 	: 	: b	: b	: 
NAC,TOTAL,N1-3,WORLD,REST,EE	22.29 	22.68 	21.65 	22.33 	17.51 
NAC,TOTAL,N1-3,WORLD,REST,EL	53.58 	52.47 	47.26 	41.45 	36.3 
NAC,TOTAL,N1-3,WORLD,REST,ES	33.12 	34.14 b	13.94 	11.12 	11.76 
NAC,TOTAL,N1-3,WORLD,REST,EU28	: 	: 	: 	: 	99.88 
NAC,TOTAL,N1-3,WORLD,REST,FI	45.36 	44.53 	42.09 	43.4 	46 
NAC,TOTAL,N1-3,WORLD,REST,FR	31.98 	30.75 	30.3 	29.15 	29.32 
NAC,TOTAL,N1-3,WORLD,REST,HR	303.43 	285.49 	216.81 	167.45 	159.35 
NAC,TOTAL,N1-3,WORLD,REST,HU	3769.34 	3101.98 	2823.4 	2534.1 	2143.47 
NAC,TOTAL,N1-3,WORLD,REST,IT	: 	: 	: b	: 	: 
NAC,TOTAL,N1-3,WORLD,REST,LT	13.92 	14.14 	12.34 	47.49 	50.22 
NAC,TOTAL,N1-3,WORLD,REST,LU	105.27 	104.71 	87.14 	75.21 	76.09 
NAC,TOTAL,N1-3,WORLD,REST,LV	7.02 	8.55 	5.98 	8.28 	3.01 
NAC,TOTAL,N1-3,WORLD,REST,MT	: 	: 	: b	: 	: 
NAC,TOTAL,N1-3,WORLD,REST,NL	28.5 	24.7 	23.78 	26.22 	24.39 
NAC,TOTAL,N1-3,WORLD,REST,PL	98.41 	85.98 	72.66 b	152.97 	142.77 
NAC,TOTAL,N1-3,WORLD,REST,PT	22.28 	24.67 	18.42 	9.7 	11.77 
NAC,TOTAL,N1-3,WORLD,REST,RO	84.74 	75.41 	68.07 	64.25 	49.04 
NAC,TOTAL,N1-3,WORLD,REST,SI	21.14 	23.82 	21.3 	20.06 	21.83 
NAC,TOTAL,N1-3,WORLD,REST,SK	24.23 	23.71 	22.9 	17.91 b	: 
NAC,TOTAL,N1-3,WORLD,REST,UK	: 	: 	: 	32.34 	31.96 
NAC,TOTAL,N1-3,WORLD,TOTAL,AT	332.16 	341.4 	339.16 	328.43 	321.16 
NAC,TOTAL,N1-3,WORLD,TOTAL,BE	288.82 	238.67 	258.32 	286.5 	269.99 
NAC,TOTAL,N1-3,WORLD,TOTAL,BG	174.18 	173.83 	193.08 	163.48 	143.52 
NAC,TOTAL,N1-3,WORLD,TOTAL,CH	376.26 	362.29 	361.7 	424.35 	382.3 
NAC,TOTAL,N1-3,WORLD,TOTAL,CY	212.52 	188.75 	202.94 	208.47 	152.81 
NAC,TOTAL,N1-3,WORLD,TOTAL,CZ	1520.2 	1402.18 	1189.58 	1248.11 	1138.7 
NAC,TOTAL,N1-3,WORLD,TOTAL,DE	226.95 	230.74 	228.46 	246.07 	253.42 
NAC,TOTAL,N1-3,WORLD,TOTAL,DK	1753.98 	1609.6 	1693.61 b	1640.05 b	1207.16 
NAC,TOTAL,N1-3,WORLD,TOTAL,EE	116.05 	109.98 	99.58 	111.07 	94.03 
NAC,TOTAL,N1-3,WORLD,TOTAL,EL	165.86 	163.46 	159.15 	155.6 	115.38 
NAC,TOTAL,N1-3,WORLD,TOTAL,ES	124.2 	113.58 b	90.54 	89.13 	86.12 
NAC,TOTAL,N1-3,WORLD,TOTAL,EU28	: 	: 	: 	: 	569.03 
NAC,TOTAL,N1-3,WORLD,TOTAL,FI	213.74 	213.91 	214.71 	217.7 	230.38 
NAC,TOTAL,N1-3,WORLD,TOTAL,FR	168.57 	168.27 	164.47 	160.48 	160.01 
NAC,TOTAL,N1-3,WORLD,TOTAL,HR	1429.09 	1280.08 	1097.48 	1081.91 	900.32 
NAC,TOTAL,N1-3,WORLD,TOTAL,HU	25709.05 	22773.28 	21857.21 	20469.11 	17148.85 
NAC,TOTAL,N1-3,WORLD,TOTAL,IE	237.55 	248.76 	243.63 	234.66 	227.16 
NAC,TOTAL,N1-3,WORLD,TOTAL,IT	213.01 	217.07 	155.64 b	211.21 	215.4 
NAC,TOTAL,N1-3,WORLD,TOTAL,LT	92.77 	87.52 	82.05 	261.09 	247.18 
NAC,TOTAL,N1-3,WORLD,TOTAL,LU	444.72 	443.26 	440.07 	392.81 	369.5 
NAC,TOTAL,N1-3,WORLD,TOTAL,LV	57.89 	65.69 	53.91 	63.01 	36.7 
NAC,TOTAL,N1-3,WORLD,TOTAL,MT	323.02 	332.61 	318.52 b	290.63 	287.8 
NAC,TOTAL,N1-3,WORLD,TOTAL,NL	136.86 	121.52 	119.8 	118.46 	111.74 
NAC,TOTAL,N1-3,WORLD,TOTAL,PL	353.16 	326.1 	288.91 b	555.48 	641.26 
NAC,TOTAL,N1-3,WORLD,TOTAL,PT	75.34 	74.39 	69.98 	48.83 	53.61 
NAC,TOTAL,N1-3,WORLD,TOTAL,RO	336.8 	304.43 	279.55 	262.55 	229.98 
NAC,TOTAL,N1-3,WORLD,TOTAL,SE	1744.51 	1793.03 	1458.13 	: 	: 
NAC,TOTAL,N1-3,WORLD,TOTAL,SI	126.54 	134.1 	121.16 	113.98 	124.63 
NAC,TOTAL,N1-3,WORLD,TOTAL,SK	119.68 	111.3 	129.57 	99.51 b	152.4 
NAC,TOTAL,N1-3,WORLD,TOTAL,UK	: 	: 	: 	169.47 	157.17 
NAC,TOTAL,N1-3,WORLD,TRA,AT	97.72 	104.94 	110.19 	110.01 	92.23 
NAC,TOTAL,N1-3,WORLD,TRA,BE	86.8 	62.1 	71.54 	82.73 	89.33 
NAC,TOTAL,N1-3,WORLD,TRA,BG	54.46 	55.27 	69.57 	57.28 	52.16 
NAC,TOTAL,N1-3,WORLD,TRA,CH	91.19 	96.11 	89.93 	115.14 	114.81 
NAC,TOTAL,N1-3,WORLD,TRA,CY	63.99 	59.85 	66.83 	74.42 	72.35 
NAC,TOTAL,N1-3,WORLD,TRA,CZ	370.1 	346.04 	349.44 	361.81 	323.16 
NAC,TOTAL,N1-3,WORLD,TRA,DE	91.55 	92.83 	96.87 	101.21 	117.52 
NAC,TOTAL,N1-3,WORLD,TRA,DK	574.48 	558.95 	650 b	604.57 b	472.2 
NAC,TOTAL,N1-3,WORLD,TRA,EE	41.41 	40.09 	32.12 	39.09 	34.1 
NAC,TOTAL,N1-3,WORLD,TRA,EL	53.37 	52.01 	54.65 	58.38 	43.34 
NAC,TOTAL,N1-3,WORLD,TRA,ES	35.89 	35.37 b	22.21 	21.37 	19.14 
NAC,TOTAL,N1-3,WORLD,TRA,EU28	: 	: 	: 	: 	148.99 
NAC,TOTAL,N1-3,WORLD,TRA,FI	67.23 	70.2 	71.64 	71.68 	78.43 
NAC,TOTAL,N1-3,WORLD,TRA,FR	54.59 	58.66 	57.7 	56.59 	56.47 
NAC,TOTAL,N1-3,WORLD,TRA,HR	563.51 	463.66 	408.09 	350.09 	363.79 
NAC,TOTAL,N1-3,WORLD,TRA,HU	4556.8 	4362.94 	4297.91 	3431.2 	3179.92 
NAC,TOTAL,N1-3,WORLD,TRA,IE	59.99 	66.45 	67.75 	66.55 	65.05 
NAC,TOTAL,N1-3,WORLD,TRA,IT	76.05 	83.25 	61.04 b	80.16 	81.58 
NAC,TOTAL,N1-3,WORLD,TRA,LT	26.4 	27.19 	24.69 	70.93 	69.66 
NAC,TOTAL,N1-3,WORLD,TRA,LU	149.2 	150.84 	165.84 	151.03 	144.09 
NAC,TOTAL,N1-3,WORLD,TRA,LV	20.68 	24.08 	20.7 	24.04 	15.84 
NAC,TOTAL,N1-3,WORLD,TRA,MT	65.56 	79.83 	77.61 b	73.05 	72.71 
NAC,TOTAL,N1-3,WORLD,TRA,NL	37.73 	34.59 	37.81 	36.55 	33.25 
NAC,TOTAL,N1-3,WORLD,TRA,PL	97.39 	94.84 	84.64 b	180.39 	238.87 
NAC,TOTAL,N1-3,WORLD,TRA,PT	28.62 	24.09 	26.59 	21.01 	21.04 
NAC,TOTAL,N1-3,WORLD,TRA,RO	118.8 	112.83 	104.6 	95.61 	58.57 
NAC,TOTAL,N1-3,WORLD,TRA,SE	435.43 	646.25 	499.11 	: 	: 
NAC,TOTAL,N1-3,WORLD,TRA,SI	41.71 	45.6 	43.01 	40.2 	48.46 
NAC,TOTAL,N1-3,WORLD,TRA,SK	29.01 	24.18 	36.09 	24.42 b	44.24 
NAC,TOTAL,N1-3,WORLD,TRA,UK	: 	: 	: 	51.55 	43 
NAC,TOTAL,N_GE1,DOM,ACC,AT	169.72 	160.4 	140.13 	165.67 	214.41 
NAC,TOTAL,N_GE1,DOM,ACC,BE	98.02 	84.36 	98.32 	102.71 	101.56 
NAC,TOTAL,N_GE1,DOM,ACC,BG	61.26 	60.89 	63.25 	51.7 	48.75 
NAC,TOTAL,N_GE1,DOM,ACC,CH	188.93 	162.81 	183.24 	194.31 	161.74 
NAC,TOTAL,N_GE1,DOM,ACC,CY	31.88 	35.78 	37.12 	31.8 	44.14 
NAC,TOTAL,N_GE1,DOM,ACC,CZ	474.95 	409.8 	283.58 	348.18 	317.87 
NAC,TOTAL,N_GE1,DOM,ACC,DE	110.84 	108.78 	111.05 	113.29 	105.79 
NAC,TOTAL,N_GE1,DOM,ACC,DK	643.28 	564.1 	567.24 b	492.41 b	347.25 
NAC,TOTAL,N_GE1,DOM,ACC,EE	19.82 	18.52 	15.33 	13.51 	14.5 
NAC,TOTAL,N_GE1,DOM,ACC,EL	46.39 	43.48 	42.95 	43.46 	39.1 
NAC,TOTAL,N_GE1,DOM,ACC,ES	46.08 	41.3 b	31.5 	32.82 	30.12 
NAC,TOTAL,N_GE1,DOM,ACC,EU28	: 	: 	: 	: 	197.54 
NAC,TOTAL,N_GE1,DOM,ACC,FI	43.25 	39.49 	41.14 	41.42 	43.61 
NAC,TOTAL,N_GE1,DOM,ACC,FR	73.05 	70.1 	67.24 	65.78 	64.17 
NAC,TOTAL,N_GE1,DOM,ACC,HR	363.85 	308.24 	202.56 	262.84 	271.34 
NAC,TOTAL,N_GE1,DOM,ACC,HU	9892.47 	8928.77 	8963.56 	7927.32 	6466.95 
NAC,TOTAL,N_GE1,DOM,ACC,IE	78.27 	74.13 	74.46 	72.55 	72.73 
NAC,TOTAL,N_GE1,DOM,ACC,IT	116.27 	121.65 	92.12 b	120.87 	120.5 
NAC,TOTAL,N_GE1,DOM,ACC,LT	31.49 	27.81 	21.47 	51.37 	47.64 
NAC,TOTAL,N_GE1,DOM,ACC,LU	194.52 	152.51 	166.66 	41.5 	60.69 
NAC,TOTAL,N_GE1,DOM,ACC,LV	4.52 	5.27 	7.06 	6.6 	2.51 
